,DolAmroth-0,DolAmroth-1,DolAmroth-2,DolAmroth-3
2030-07-02 00:00:00,7.999999999200002,7.999999999200002,7.999999999200002,7.999999999200002
2030-07-02 06:00:00,7.999999999200002,7.999999999200002,7.999999999200002,7.999999999200002
2030-07-02 12:00:00,7.999999999200002,7.999999999200002,7.999999999200002,7.999999999200002
2030-07-02 18:00:00,7.999999999200002,7.999999999200002,7.999999999200002,7.999999999200002
2030-07-03 00:00:00,7.219999999278001,7.219999999278001,7.219999999278001,7.219999999278001
2030-07-03 06:00:00,7.219999999278001,7.219999999278001,7.219999999278001,7.999999999200002
2030-07-03 12:00:00,7.219999999278001,7.219999999278001,7.219999999278001,7.219999999278001
2030-07-03 18:00:00,7.999999999200002,7.999999999200002,7.999999999200002,7.999999999200002
2030-07-04 00:00:00,7.999999999200002,7.999999999200002,7.999999999200002,7.999999999200002
2030-07-04 06:00:00,7.999999999200002,7.999999999200002,7.999999999200002,7.999999999200002
2030-07-04 12:00:00,7.999999999200002,7.999999999200002,7.999999999200002,7.999999999200002
2030-07-04 18:00:00,2.9999999988,3.324099721662049,3.324099721662049,3.324099721662049
2030-07-05 00:00:00,2.9999999988,3.324099721662049,3.324099721662049,3.324099721662049
2030-07-05 06:00:00,2.9999999988,2.9999999988,2.9999999988,2.9999999988
2030-07-05 12:00:00,2.9999999988,2.9999999988,2.9999999988,2.9999999988
2030-07-05 18:00:00,2.9999999988,3.324099721662049,3.324099721662049,3.324099721662049
2030-07-06 00:00:00,2.9999999988,2.9999999988,2.9999999988,2.9999999988
2030-07-06 06:00:00,2.707499998917,2.707499998917,2.707499998917,2.9999999988
2030-07-06 12:00:00,2.707499998917,2.707499998917,2.707499998917,2.9999999988
2030-07-06 18:00:00,2.9999999988,2.9999999988,2.9999999988,3.324099721662049
2030-07-07 00:00:00,2.9999999988,2.9999999988,2.9999999988,2.9999999988
2030-07-07 06:00:00,2.707499998917,2.707499998917,2.707499998917,2.9999999988
