Timestamp [UTC],1980,1981,1982,1983,1984,1985,1986,1987,1988,1989,1990,1991,1992,1993,1994,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018
1/1/2050 0:00:00,0.102,0.735,0.567,0.093,0.183,0.223,0.131,0.331,0.155,0.037,0.151,0.698,0.002,0.012,0.874,0.841,0.135,0.283,0.053,0.67,0.046,0.906,0.265,0.145,0.027,0.206,0.636,0.955,0.074,0.107,0.22,0.034,0.579,0.895,0.616,0.087,0.236,0.098,0.948
1/1/2050 1:00:00,0.095,0.773,0.636,0.092,0.176,0.224,0.145,0.336,0.194,0.04,0.146,0.664,0.003,0.015,0.897,0.721,0.08,0.283,0.062,0.608,0.048,0.929,0.299,0.184,0.034,0.186,0.657,0.956,0.077,0.121,0.241,0.027,0.547,0.906,0.579,0.079,0.174,0.092,0.947
1/1/2050 2:00:00,0.08,0.771,0.651,0.095,0.162,0.219,0.164,0.41,0.212,0.044,0.145,0.647,0.003,0.02,0.901,0.627,0.052,0.254,0.07,0.58,0.053,0.923,0.326,0.258,0.06,0.16,0.67,0.962,0.081,0.138,0.254,0.018,0.527,0.934,0.554,0.069,0.143,0.089,0.948
1/1/2050 3:00:00,0.061,0.744,0.674,0.106,0.165,0.227,0.183,0.522,0.228,0.042,0.149,0.573,0.003,0.026,0.892,0.594,0.052,0.245,0.084,0.544,0.058,0.921,0.346,0.357,0.079,0.145,0.709,0.965,0.093,0.151,0.283,0.016,0.551,0.942,0.525,0.066,0.1,0.087,0.954
1/1/2050 4:00:00,0.063,0.736,0.718,0.114,0.161,0.252,0.196,0.673,0.237,0.038,0.149,0.477,0.004,0.033,0.862,0.548,0.057,0.218,0.101,0.485,0.064,0.91,0.379,0.475,0.096,0.126,0.747,0.967,0.098,0.178,0.333,0.013,0.586,0.937,0.543,0.057,0.089,0.087,0.943
1/1/2050 5:00:00,0.048,0.684,0.731,0.119,0.137,0.269,0.19,0.811,0.246,0.034,0.148,0.414,0.005,0.041,0.802,0.513,0.068,0.206,0.12,0.462,0.069,0.922,0.424,0.582,0.124,0.12,0.79,0.96,0.099,0.21,0.376,0.017,0.625,0.915,0.556,0.038,0.11,0.076,0.912
1/1/2050 6:00:00,0.034,0.63,0.756,0.124,0.125,0.28,0.193,0.886,0.275,0.032,0.15,0.366,0.007,0.045,0.736,0.481,0.115,0.191,0.136,0.439,0.074,0.944,0.465,0.674,0.146,0.125,0.823,0.942,0.104,0.238,0.399,0.022,0.62,0.871,0.6,0.02,0.153,0.081,0.916
1/1/2050 7:00:00,0.021,0.601,0.799,0.124,0.126,0.274,0.192,0.913,0.295,0.034,0.154,0.314,0.008,0.041,0.584,0.46,0.168,0.181,0.149,0.406,0.08,0.946,0.482,0.766,0.184,0.136,0.859,0.935,0.105,0.242,0.395,0.026,0.631,0.763,0.687,0.023,0.181,0.102,0.908
1/1/2050 8:00:00,0.008,0.579,0.829,0.12,0.124,0.269,0.219,0.921,0.333,0.038,0.154,0.287,0.008,0.036,0.463,0.459,0.178,0.157,0.159,0.396,0.085,0.957,0.468,0.824,0.242,0.152,0.885,0.922,0.098,0.228,0.401,0.027,0.649,0.644,0.758,0.041,0.232,0.146,0.913
1/1/2050 9:00:00,0.002,0.553,0.818,0.131,0.14,0.272,0.222,0.927,0.495,0.042,0.133,0.284,0.01,0.038,0.384,0.514,0.157,0.123,0.156,0.376,0.081,0.958,0.446,0.866,0.286,0.181,0.881,0.91,0.081,0.228,0.39,0.02,0.662,0.51,0.794,0.037,0.267,0.158,0.942
1/1/2050 10:00:00,0.001,0.613,0.767,0.133,0.144,0.254,0.238,0.948,0.489,0.025,0.074,0.315,0.025,0.035,0.282,0.518,0.148,0.08,0.157,0.294,0.057,0.921,0.376,0.887,0.335,0.201,0.762,0.72,0.081,0.16,0.304,0.007,0.656,0.349,0.8,0.019,0.231,0.108,0.959
1/1/2050 11:00:00,0.0,0.584,0.665,0.122,0.139,0.357,0.181,0.961,0.519,0.027,0.021,0.243,0.018,0.036,0.302,0.66,0.125,0.055,0.232,0.248,0.051,0.93,0.314,0.901,0.289,0.271,0.763,0.73,0.062,0.135,0.279,0.005,0.732,0.318,0.784,0.012,0.24,0.101,0.981
1/1/2050 12:00:00,0.0,0.659,0.733,0.119,0.146,0.486,0.189,0.965,0.599,0.029,0.011,0.243,0.019,0.035,0.31,0.632,0.14,0.047,0.315,0.265,0.042,0.922,0.296,0.901,0.267,0.282,0.8,0.598,0.06,0.123,0.293,0.005,0.773,0.306,0.772,0.01,0.298,0.106,0.995
1/1/2050 13:00:00,0.0,0.674,0.699,0.129,0.133,0.51,0.248,0.967,0.604,0.033,0.006,0.283,0.017,0.038,0.283,0.647,0.192,0.048,0.394,0.282,0.034,0.926,0.295,0.922,0.284,0.27,0.75,0.494,0.06,0.123,0.344,0.006,0.776,0.389,0.853,0.011,0.348,0.112,1.0
1/1/2050 14:00:00,0.001,0.553,0.758,0.142,0.136,0.512,0.351,0.961,0.615,0.042,0.006,0.349,0.016,0.055,0.243,0.693,0.191,0.039,0.408,0.229,0.022,0.897,0.304,0.946,0.321,0.242,0.744,0.36,0.076,0.141,0.356,0.008,0.794,0.312,0.926,0.014,0.443,0.094,1.0
1/1/2050 15:00:00,0.001,0.473,0.851,0.161,0.142,0.543,0.504,0.962,0.675,0.055,0.01,0.35,0.015,0.081,0.192,0.646,0.238,0.026,0.467,0.21,0.016,0.846,0.399,0.96,0.289,0.259,0.725,0.322,0.096,0.161,0.348,0.011,0.8,0.315,0.946,0.027,0.621,0.073,1.0
1/1/2050 16:00:00,0.002,0.419,0.748,0.213,0.14,0.576,0.708,0.963,0.736,0.08,0.02,0.39,0.014,0.129,0.222,0.537,0.305,0.027,0.554,0.213,0.015,0.842,0.543,0.963,0.267,0.382,0.684,0.431,0.164,0.202,0.302,0.021,0.761,0.279,0.959,0.071,0.756,0.087,1.0
1/1/2050 17:00:00,0.004,0.368,0.643,0.283,0.174,0.648,0.831,0.963,0.779,0.105,0.03,0.495,0.018,0.186,0.191,0.516,0.389,0.04,0.679,0.25,0.02,0.853,0.618,0.961,0.265,0.452,0.66,0.619,0.251,0.254,0.294,0.045,0.757,0.246,0.972,0.129,0.855,0.106,1.0
1/1/2050 18:00:00,0.006,0.329,0.605,0.311,0.213,0.694,0.897,0.97,0.832,0.121,0.038,0.608,0.02,0.211,0.238,0.584,0.439,0.049,0.784,0.297,0.022,0.876,0.628,0.965,0.309,0.522,0.651,0.793,0.296,0.28,0.282,0.065,0.789,0.257,0.988,0.186,0.881,0.123,0.993
1/1/2050 19:00:00,0.01,0.303,0.564,0.328,0.251,0.71,0.946,0.978,0.868,0.139,0.038,0.674,0.023,0.229,0.319,0.644,0.472,0.059,0.856,0.345,0.022,0.909,0.625,0.973,0.35,0.597,0.648,0.909,0.317,0.271,0.246,0.075,0.824,0.257,0.998,0.234,0.874,0.132,0.993
1/1/2050 20:00:00,0.014,0.315,0.467,0.361,0.292,0.723,0.97,0.985,0.894,0.149,0.041,0.728,0.029,0.24,0.402,0.706,0.479,0.066,0.905,0.401,0.023,0.929,0.625,0.977,0.365,0.654,0.673,0.985,0.316,0.246,0.19,0.073,0.849,0.234,1.0,0.264,0.863,0.135,0.984
1/1/2050 21:00:00,0.027,0.326,0.395,0.391,0.327,0.755,0.972,0.989,0.908,0.142,0.042,0.786,0.032,0.24,0.512,0.747,0.483,0.068,0.939,0.462,0.022,0.943,0.618,0.975,0.419,0.693,0.664,1.0,0.316,0.219,0.146,0.075,0.866,0.233,1.0,0.297,0.86,0.134,0.981
1/1/2050 22:00:00,0.067,0.314,0.452,0.401,0.362,0.782,0.959,0.991,0.923,0.072,0.05,0.848,0.055,0.2,0.715,0.857,0.521,0.056,0.988,0.604,0.02,0.931,0.614,0.968,0.518,0.68,0.771,0.989,0.326,0.174,0.144,0.078,0.903,0.235,1.0,0.401,0.762,0.136,0.983
