Timestamp [UTC],1980,1981,1982,1983,1984,1985,1986,1987,1988,1989,1990,1991,1992,1993,1994,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018
1/1/2050 0:00:00,0.265,1.0,0.582,0.174,0.794,0.197,0.079,0.851,0.271,0.011,0.068,0.788,0.025,0.013,0.394,0.639,0.061,0.683,0.034,0.92,0.022,0.991,0.008,0.003,0.076,0.285,0.699,1.0,0.001,0.011,0.191,0.0,0.659,0.989,0.687,0.004,0.562,0.084,1.0
1/1/2050 1:00:00,0.199,1.0,0.535,0.169,0.774,0.22,0.064,0.73,0.322,0.014,0.071,0.754,0.042,0.007,0.374,0.769,0.055,0.729,0.032,0.885,0.038,0.995,0.005,0.023,0.034,0.27,0.712,1.0,0.0,0.035,0.182,0.0,0.685,0.994,0.611,0.004,0.502,0.103,1.0
1/1/2050 2:00:00,0.196,1.0,0.518,0.143,0.792,0.293,0.06,0.63,0.357,0.023,0.074,0.704,0.041,0.009,0.402,0.848,0.051,0.749,0.018,0.864,0.053,0.97,0.004,0.063,0.036,0.245,0.691,1.0,0.0,0.055,0.213,0.0,0.662,0.999,0.569,0.006,0.391,0.119,1.0
1/1/2050 3:00:00,0.158,1.0,0.557,0.147,0.828,0.397,0.066,0.483,0.364,0.027,0.087,0.626,0.061,0.015,0.42,0.888,0.062,0.733,0.023,0.891,0.053,0.952,0.002,0.077,0.115,0.198,0.712,1.0,0.0,0.056,0.261,0.0,0.725,1.001,0.62,0.013,0.267,0.139,1.0
1/1/2050 4:00:00,0.152,1.0,0.576,0.172,0.836,0.503,0.088,0.391,0.353,0.028,0.096,0.553,0.087,0.02,0.435,0.851,0.083,0.672,0.057,0.8,0.054,0.99,0.001,0.15,0.158,0.151,0.751,1.0,0.0,0.048,0.304,0.0,0.814,1.0,0.653,0.021,0.176,0.16,1.0
1/1/2050 5:00:00,0.149,1.0,0.576,0.212,0.829,0.548,0.112,0.374,0.401,0.026,0.095,0.484,0.106,0.026,0.425,0.785,0.091,0.653,0.104,0.707,0.067,0.999,0.001,0.277,0.176,0.145,0.754,1.0,0.0,0.03,0.29,0.0,0.899,0.992,0.621,0.014,0.08,0.176,1.0
1/1/2050 6:00:00,0.14,1.0,0.631,0.245,0.822,0.578,0.128,0.375,0.485,0.029,0.094,0.498,0.127,0.037,0.387,0.79,0.098,0.631,0.147,0.626,0.092,0.997,0.002,0.468,0.297,0.148,0.769,1.0,0.0,0.018,0.338,0.001,0.938,0.95,0.624,0.003,0.039,0.201,1.0
1/1/2050 7:00:00,0.138,1.0,0.684,0.27,0.784,0.649,0.144,0.541,0.594,0.04,0.098,0.513,0.14,0.052,0.356,0.765,0.112,0.608,0.194,0.604,0.118,0.999,0.005,0.735,0.322,0.16,0.805,1.0,0.001,0.02,0.317,0.002,0.893,0.889,0.697,0.008,0.036,0.233,1.0
1/1/2050 8:00:00,0.119,1.001,0.722,0.279,0.757,0.746,0.163,0.676,0.667,0.056,0.108,0.478,0.158,0.069,0.342,0.768,0.165,0.574,0.225,0.609,0.141,1.0,0.013,0.939,0.316,0.166,0.834,1.0,0.001,0.015,0.312,0.005,0.872,0.791,0.782,0.036,0.045,0.289,1.0
1/1/2050 9:00:00,0.092,0.999,0.735,0.296,0.839,0.842,0.168,0.77,0.87,0.063,0.097,0.567,0.194,0.076,0.272,0.685,0.177,0.46,0.29,0.595,0.15,1.001,0.016,1.0,0.2,0.148,0.882,1.0,0.001,0.007,0.369,0.006,0.897,0.751,0.88,0.105,0.057,0.341,1.001
