Timestamp [UTC],1980,1981,1982,1983,1984,1985,1986,1987,1988,1989,1990,1991,1992,1993,1994,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018
1/1/2050 0:00:00,0.676,1.0,0.505,0.301,0.999,0.576,0.04,0.989,0.369,0.092,0.021,0.457,0.259,0.06,0.783,0.911,0.125,0.162,0.526,0.311,0.065,0.174,0.603,0.243,0.074,0.564,0.629,0.987,0.167,0.127,0.145,0.579,0.283,0.946,0.536,0.243,0.162,0.424,0.996
1/1/2050 1:00:00,0.663,1.0,0.449,0.275,1.0,0.61,0.03,0.996,0.354,0.092,0.022,0.479,0.259,0.062,0.799,0.879,0.108,0.182,0.497,0.341,0.074,0.233,0.723,0.221,0.061,0.518,0.574,0.998,0.146,0.149,0.13,0.653,0.27,0.942,0.537,0.263,0.175,0.408,0.999
1/1/2050 2:00:00,0.678,1.0,0.468,0.267,1.0,0.614,0.026,0.998,0.354,0.112,0.033,0.497,0.243,0.068,0.741,0.835,0.095,0.205,0.48,0.348,0.071,0.292,0.783,0.221,0.061,0.478,0.534,1.0,0.127,0.166,0.121,0.712,0.268,0.94,0.53,0.28,0.163,0.378,0.999
1/1/2050 3:00:00,0.676,1.0,0.464,0.268,1.0,0.583,0.023,0.999,0.359,0.133,0.037,0.506,0.24,0.074,0.616,0.809,0.085,0.211,0.446,0.352,0.078,0.358,0.808,0.223,0.051,0.445,0.502,1.0,0.127,0.161,0.113,0.787,0.29,0.95,0.544,0.261,0.175,0.374,1.0
1/1/2050 4:00:00,0.682,1.0,0.387,0.248,1.0,0.539,0.026,0.998,0.365,0.156,0.043,0.494,0.232,0.085,0.533,0.79,0.076,0.224,0.416,0.353,0.093,0.431,0.778,0.233,0.037,0.422,0.451,1.0,0.122,0.153,0.118,0.839,0.333,0.942,0.551,0.235,0.181,0.39,0.996
1/1/2050 5:00:00,0.683,1.0,0.323,0.237,1.0,0.486,0.029,0.996,0.379,0.177,0.043,0.437,0.262,0.086,0.465,0.764,0.068,0.245,0.377,0.354,0.107,0.52,0.714,0.246,0.029,0.366,0.393,1.0,0.111,0.137,0.121,0.87,0.374,0.947,0.553,0.218,0.192,0.427,0.994
1/1/2050 6:00:00,0.686,1.0,0.299,0.246,1.0,0.459,0.031,0.986,0.388,0.199,0.045,0.397,0.315,0.09,0.415,0.738,0.074,0.241,0.347,0.357,0.126,0.615,0.64,0.253,0.016,0.334,0.341,1.0,0.097,0.14,0.119,0.891,0.438,0.946,0.549,0.261,0.19,0.44,0.99
1/1/2050 7:00:00,0.696,1.0,0.306,0.27,1.0,0.44,0.039,0.953,0.427,0.217,0.045,0.378,0.388,0.084,0.363,0.743,0.079,0.23,0.336,0.347,0.144,0.701,0.566,0.29,0.016,0.292,0.312,1.0,0.094,0.14,0.109,0.9,0.5,0.956,0.537,0.257,0.191,0.476,0.991
1/1/2050 8:00:00,0.67,1.0,0.291,0.283,1.0,0.428,0.049,0.899,0.462,0.224,0.046,0.38,0.443,0.078,0.355,0.773,0.083,0.236,0.33,0.331,0.161,0.756,0.527,0.336,0.017,0.241,0.293,1.0,0.086,0.128,0.104,0.904,0.558,0.957,0.499,0.261,0.179,0.492,0.993
1/1/2050 9:00:00,0.641,1.0,0.26,0.287,1.0,0.399,0.051,0.821,0.498,0.234,0.032,0.408,0.552,0.057,0.457,0.8,0.079,0.207,0.318,0.308,0.173,0.788,0.527,0.345,0.021,0.209,0.254,1.0,0.102,0.101,0.118,0.917,0.607,0.955,0.441,0.298,0.147,0.524,0.995
1/1/2050 10:00:00,0.648,1.0,0.203,0.293,0.994,0.284,0.016,0.599,0.48,0.248,0.034,0.545,0.561,0.056,0.604,0.773,0.073,0.183,0.286,0.224,0.172,0.796,0.444,0.241,0.018,0.182,0.239,1.0,0.047,0.068,0.083,0.892,0.611,0.835,0.389,0.282,0.071,0.356,0.918
1/1/2050 11:00:00,0.57,1.0,0.154,0.284,0.998,0.274,0.012,0.616,0.54,0.26,0.03,0.535,0.704,0.046,0.68,0.811,0.065,0.126,0.26,0.174,0.158,0.707,0.533,0.262,0.019,0.202,0.209,1.0,0.035,0.063,0.078,0.902,0.721,0.83,0.313,0.335,0.063,0.291,0.808
