,Export,Import
2030-07-02 00:00:00,11058.218106589098,-0.0
2030-07-02 06:00:00,18396.0,-0.0
2030-07-02 12:00:00,18396.0,-0.0
2030-07-02 18:00:00,18396.0,-0.0
2030-07-03 00:00:00,18396.0,-0.0
2030-07-03 06:00:00,18396.0,-0.0
2030-07-03 12:00:00,18396.0,-0.0
2030-07-03 18:00:00,18396.0,-0.0
2030-07-04 00:00:00,18396.0,-0.0
2030-07-04 06:00:00,18396.0,-0.0
2030-07-04 12:00:00,18396.0,-0.0
2030-07-04 18:00:00,18266.361400090544,-0.0
2030-07-05 00:00:00,9921.219942304728,-0.0
2030-07-05 06:00:00,15125.426990689186,-0.0
2030-07-05 12:00:00,7047.86802416233,-0.0
2030-07-05 18:00:00,6997.763335214957,-0.0
2030-07-06 00:00:00,4467.054235729171,-0.0
2030-07-06 06:00:00,18396.0,-0.0
2030-07-06 12:00:00,3076.616164834297,-0.0
2030-07-06 18:00:00,11151.34852496149,-0.0
2030-07-07 00:00:00,0.0,1713.2137382603105
2030-07-07 06:00:00,9438.231275389342,-0.0
2030-07-07 12:00:00,18396.0,-0.0
2030-07-07 18:00:00,11950.488870249887,-0.0
2030-07-08 00:00:00,2130.183534891614,-0.0
2030-07-08 06:00:00,18396.0,-0.0
2030-07-08 12:00:00,18396.0,-0.0
2030-07-08 18:00:00,17538.72765189767,-0.0
2030-07-09 00:00:00,0.0,6804.0
2030-07-09 06:00:00,18396.0,-0.0
2030-07-09 12:00:00,18396.0,-0.0
2030-07-09 18:00:00,18396.0,-0.0
2030-07-10 00:00:00,18396.0,-0.0
2030-07-10 06:00:00,18396.0,-0.0
2030-07-10 12:00:00,18396.0,-0.0
2030-07-10 18:00:00,18396.0,-0.0
2030-07-11 00:00:00,18396.0,-0.0
2030-07-11 06:00:00,18396.0,-0.0
2030-07-11 12:00:00,18396.0,-0.0
2030-07-11 18:00:00,17067.51156781937,-0.0
2030-07-12 00:00:00,15402.065641109031,-0.0
2030-07-12 06:00:00,16913.855678620283,-0.0
2030-07-12 12:00:00,18396.0,-0.0
2030-07-12 18:00:00,18396.0,-0.0
2030-07-13 00:00:00,18396.0,-0.0
2030-07-13 06:00:00,18396.0,-0.0
2030-07-13 12:00:00,11407.038144173486,-0.0
2030-07-13 18:00:00,18396.0,-0.0
2030-07-14 00:00:00,11594.870913489562,-0.0
2030-07-14 06:00:00,18396.0,-0.0
2030-07-14 12:00:00,15133.424859618739,-0.0
2030-07-14 18:00:00,18396.0,-0.0
2030-07-15 00:00:00,18396.0,-0.0
2030-07-15 06:00:00,18396.0,-0.0
2030-07-15 12:00:00,5065.899912028071,-0.0
2030-07-15 18:00:00,17356.122468626927,-0.0
2030-07-16 00:00:00,0.0,6804.0
2030-07-16 06:00:00,14325.741444364072,-0.0
2030-07-16 12:00:00,18227.417694610893,-0.0
2030-07-16 18:00:00,0.0,6804.0
2030-07-17 00:00:00,0.0,6804.0
2030-07-17 06:00:00,18396.0,-0.0
2030-07-17 12:00:00,18396.0,-0.0
2030-07-17 18:00:00,18396.0,-0.0
2030-07-18 00:00:00,12459.818480010843,-0.0
2030-07-18 06:00:00,18396.0,-0.0
2030-07-18 12:00:00,18396.0,-0.0
2030-07-18 18:00:00,18396.0,-0.0
2030-07-19 00:00:00,18396.0,-0.0
2030-07-19 06:00:00,18396.0,-0.0
2030-07-19 12:00:00,18396.0,-0.0
2030-07-19 18:00:00,18396.0,-0.0
2030-07-20 00:00:00,18396.0,-0.0
2030-07-20 06:00:00,18396.0,-0.0
2030-07-20 12:00:00,18396.0,-0.0
2030-07-20 18:00:00,18396.0,-0.0
2030-07-21 00:00:00,18396.0,-0.0
2030-07-21 06:00:00,18396.0,-0.0
2030-07-21 12:00:00,18396.0,-0.0
2030-07-21 18:00:00,18396.0,-0.0
2030-07-22 00:00:00,18396.0,-0.0
2030-07-22 06:00:00,18396.0,-0.0
2030-07-22 12:00:00,18396.0,-0.0
2030-07-22 18:00:00,18396.0,-0.0
2030-07-23 00:00:00,0.0,6804.0
2030-07-23 06:00:00,18396.0,-0.0
2030-07-23 12:00:00,18396.0,-0.0
2030-07-23 18:00:00,0.0,6804.0
2030-07-24 00:00:00,0.0,4617.406797363559
2030-07-24 06:00:00,3491.7993531236716,-0.0
2030-07-24 12:00:00,0.0,6804.0
2030-07-24 18:00:00,0.0,6804.0
2030-07-25 00:00:00,0.0,3785.78503707832
2030-07-25 06:00:00,18396.0,-0.0
2030-07-25 12:00:00,18396.0,-0.0
2030-07-25 18:00:00,1429.6952825475023,-0.0
2030-07-26 00:00:00,18396.0,-0.0
2030-07-26 06:00:00,18396.0,-0.0
2030-07-26 12:00:00,18396.0,-0.0
2030-07-26 18:00:00,18396.0,-0.0
2030-07-27 00:00:00,18396.0,-0.0
2030-07-27 06:00:00,18396.0,-0.0
2030-07-27 12:00:00,18396.0,-0.0
2030-07-27 18:00:00,16305.620223504375,-0.0
2030-07-28 00:00:00,14340.583299870545,-0.0
2030-07-28 06:00:00,14947.388387628807,-0.0
2030-07-28 12:00:00,18396.0,-0.0
2030-07-28 18:00:00,6200.932866928175,-0.0
2030-07-29 00:00:00,6132.21376789159,-0.0
2030-07-29 06:00:00,18396.0,-0.0
2030-07-29 12:00:00,18396.0,-0.0
2030-07-29 18:00:00,17893.07017378248,-0.0
2030-07-30 00:00:00,18396.0,-0.0
2030-07-30 06:00:00,18396.0,-0.0
2030-07-30 12:00:00,18396.0,-0.0
2030-07-30 18:00:00,18396.0,-0.0
2030-07-31 00:00:00,18396.0,-0.0
2030-07-31 06:00:00,18396.0,-0.0
2030-07-31 12:00:00,18396.0,-0.0
2030-07-31 18:00:00,18396.0,-0.0
2030-08-01 00:00:00,18396.0,-0.0
2030-08-01 06:00:00,18396.0,-0.0
2030-08-01 12:00:00,18396.0,-0.0
2030-08-01 18:00:00,18396.0,-0.0
2030-08-02 00:00:00,18396.0,-0.0
2030-08-02 06:00:00,18396.0,-0.0
2030-08-02 12:00:00,18396.0,-0.0
2030-08-02 18:00:00,18396.0,-0.0
2030-08-03 00:00:00,18396.0,-0.0
2030-08-03 06:00:00,18396.0,-0.0
2030-08-03 12:00:00,18396.0,-0.0
2030-08-03 18:00:00,18396.0,-0.0
2030-08-04 00:00:00,18396.0,-0.0
2030-08-04 06:00:00,18396.0,-0.0
2030-08-04 12:00:00,18396.0,-0.0
2030-08-04 18:00:00,18396.0,-0.0
2030-08-05 00:00:00,18396.0,-0.0
2030-08-05 06:00:00,18396.0,-0.0
2030-08-05 12:00:00,18396.0,-0.0
2030-08-05 18:00:00,18396.0,-0.0
2030-08-06 00:00:00,18396.0,-0.0
2030-08-06 06:00:00,18396.0,-0.0
2030-08-06 12:00:00,18396.0,-0.0
2030-08-06 18:00:00,18396.0,-0.0
2030-08-07 00:00:00,18396.0,-0.0
2030-08-07 06:00:00,18396.0,-0.0
2030-08-07 12:00:00,18396.0,-0.0
2030-08-07 18:00:00,18396.0,-0.0
2030-08-08 00:00:00,18396.0,-0.0
2030-08-08 06:00:00,18396.0,-0.0
2030-08-08 12:00:00,18396.0,-0.0
2030-08-08 18:00:00,18396.0,-0.0
2030-08-09 00:00:00,18396.0,-0.0
2030-08-09 06:00:00,18396.0,-0.0
2030-08-09 12:00:00,18396.0,-0.0
2030-08-09 18:00:00,8953.19192457822,-0.0
2030-08-10 00:00:00,0.0,6804.0
2030-08-10 06:00:00,18396.0,-0.0
2030-08-10 12:00:00,18396.0,-0.0
