,Export,Import
2030-07-02 00:00:00,0.0,6804.0
2030-07-02 06:00:00,18396.0,-0.0
2030-07-02 12:00:00,18396.0,-0.0
2030-07-02 18:00:00,18396.0,-0.0
2030-07-03 00:00:00,18396.0,-0.0
2030-07-03 06:00:00,18396.0,-0.0
2030-07-03 12:00:00,18396.0,-0.0
2030-07-03 18:00:00,18396.0,-0.0
2030-07-04 00:00:00,18396.0,-0.0
2030-07-04 06:00:00,18396.0,-0.0
2030-07-04 12:00:00,18396.0,-0.0
2030-07-04 18:00:00,17512.062816035224,-0.0
2030-07-05 00:00:00,9074.403843449465,-0.0
2030-07-05 06:00:00,15228.785042851327,-0.0
2030-07-05 12:00:00,7430.285897856789,-0.0
2030-07-05 18:00:00,6246.051412514833,-0.0
2030-07-06 00:00:00,3696.0289799427483,-0.0
2030-07-06 06:00:00,18396.0,-0.0
2030-07-06 12:00:00,3252.8033603671065,-0.0
2030-07-06 18:00:00,10402.020408825185,-0.0
2030-07-07 00:00:00,0.0,2514.7061225426332
2030-07-07 06:00:00,7619.785565813443,-0.0
2030-07-07 12:00:00,18396.0,-0.0
2030-07-07 18:00:00,11184.881919871732,-0.0
2030-07-08 00:00:00,8218.56201821168,-0.0
2030-07-08 06:00:00,14112.951461580698,-0.0
2030-07-08 12:00:00,18396.0,-0.0
2030-07-08 18:00:00,17099.30347989001,-0.0
2030-07-09 00:00:00,0.0,6804.0
2030-07-09 06:00:00,18396.0,-0.0
2030-07-09 12:00:00,18396.0,-0.0
2030-07-09 18:00:00,18396.0,-0.0
2030-07-10 00:00:00,18396.0,-0.0
2030-07-10 06:00:00,18396.0,-0.0
2030-07-10 12:00:00,18396.0,-0.0
2030-07-10 18:00:00,18396.0,-0.0
2030-07-11 00:00:00,18396.0,-0.0
2030-07-11 06:00:00,18396.0,-0.0
2030-07-11 12:00:00,18396.0,-0.0
2030-07-11 18:00:00,16335.886473708868,-0.0
2030-07-12 00:00:00,14563.049466640954,-0.0
2030-07-12 06:00:00,11406.449934038297,-0.0
2030-07-12 12:00:00,18396.0,-0.0
2030-07-12 18:00:00,18396.0,-0.0
2030-07-13 00:00:00,18396.0,-0.0
2030-07-13 06:00:00,18396.0,-0.0
2030-07-13 12:00:00,11013.700390402504,-0.0
2030-07-13 18:00:00,18396.0,-0.0
2030-07-14 00:00:00,13692.29882522047,-0.0
2030-07-14 06:00:00,18396.0,-0.0
2030-07-14 12:00:00,18396.0,-0.0
2030-07-14 18:00:00,18396.0,-0.0
2030-07-15 00:00:00,18396.0,-0.0
2030-07-15 06:00:00,18396.0,-0.0
2030-07-15 12:00:00,5838.082893083389,-0.0
2030-07-15 18:00:00,16612.495307870788,-0.0
2030-07-16 00:00:00,0.0,6804.0
2030-07-16 06:00:00,8832.274905083701,-0.0
2030-07-16 12:00:00,13079.785937276785,-0.0
2030-07-16 18:00:00,0.0,6804.0
2030-07-17 00:00:00,0.0,445.0927274936839
2030-07-17 06:00:00,18396.0,-0.0
2030-07-17 12:00:00,18396.0,-0.0
2030-07-17 18:00:00,18396.0,-0.0
2030-07-18 00:00:00,18396.0,-0.0
2030-07-18 06:00:00,18396.0,-0.0
2030-07-18 12:00:00,18396.0,-0.0
2030-07-18 18:00:00,18396.0,-0.0
2030-07-19 00:00:00,18396.0,-0.0
2030-07-19 06:00:00,18396.0,-0.0
2030-07-19 12:00:00,18396.0,-0.0
2030-07-19 18:00:00,18396.0,-0.0
