,Export,Import
2030-07-02 00:00:00,0.0,6804.0
2030-07-02 06:00:00,13391.855308650294,-0.0
2030-07-02 12:00:00,18396.0,-0.0
2030-07-02 18:00:00,18396.0,-0.0
2030-07-03 00:00:00,18396.0,-0.0
2030-07-03 06:00:00,18396.0,-0.0
2030-07-03 12:00:00,18396.0,-0.0
2030-07-03 18:00:00,18396.0,-0.0
2030-07-04 00:00:00,18396.0,-0.0
2030-07-04 06:00:00,18396.0,-0.0
2030-07-04 12:00:00,18396.0,-0.0
2030-07-04 18:00:00,18335.375122659934,-0.0
2030-07-05 00:00:00,9979.35728466139,-0.0
2030-07-05 06:00:00,17576.17353354387,-0.0
2030-07-05 12:00:00,9432.68663838086,-0.0
2030-07-05 18:00:00,7069.363719139539,-0.0
2030-07-06 00:00:00,4600.982421154673,-0.0
2030-07-06 06:00:00,7918.67079650706,-0.0
2030-07-06 12:00:00,5255.2041008911765,-0.0
2030-07-06 18:00:00,11153.792363449898,-0.0
2030-07-07 00:00:00,9964.555037671686,-0.0
2030-07-07 06:00:00,18396.0,-0.0
2030-07-07 12:00:00,6442.467230587303,-0.0
2030-07-07 18:00:00,11936.653874496438,-0.0
2030-07-08 00:00:00,14960.229775390733,-0.0
2030-07-08 06:00:00,18396.0,-0.0
2030-07-08 12:00:00,18396.0,-0.0
2030-07-08 18:00:00,16682.377711325607,-0.0
2030-07-09 00:00:00,0.0,6804.0
2030-07-09 06:00:00,18396.0,-0.0
2030-07-09 12:00:00,18396.0,-0.0
2030-07-09 18:00:00,18396.0,-0.0
2030-07-10 00:00:00,18396.0,-0.0
2030-07-10 06:00:00,18396.0,-0.0
2030-07-10 12:00:00,18396.0,-0.0
2030-07-10 18:00:00,18396.0,-0.0
2030-07-11 00:00:00,18396.0,-0.0
2030-07-11 06:00:00,18396.0,-0.0
2030-07-11 12:00:00,18396.0,-0.0
2030-07-11 18:00:00,17159.198780333583,-0.0
2030-07-12 00:00:00,15468.002907852884,-0.0
2030-07-12 06:00:00,17390.89137703721,-0.0
2030-07-12 12:00:00,18396.0,-0.0
