,Harad-0,Harad-1,Harad-2,Harad-3
2030-07-24 12:00:00,581078.0388848524,581078.0388848524,591798.8550247555,591798.8550247555
2030-07-24 18:00:00,431000.1242072045,431000.1242072045,434570.2005122992,434570.2005122992
2030-07-25 00:00:00,331588.403011248,331588.403011248,334034.93495558586,334034.93495558586
2030-07-25 06:00:00,543571.2304222279,543571.2304222279,552368.1509689583,552368.1509689583
2030-07-25 12:00:00,585945.4702298508,585945.4702298508,596666.2863697538,596666.2863697538
2030-07-25 18:00:00,441508.0585632133,441508.0585632133,445078.134868308,445078.134868308
2030-07-26 00:00:00,338300.14051787707,338300.14051787707,340746.67246221495,340746.67246221495
2030-07-26 06:00:00,548722.9923004345,548722.9923004345,557519.9128471649,557519.9128471649
2030-07-26 12:00:00,590049.0514394781,590049.0514394781,600769.867579381,600769.867579381
2030-07-26 18:00:00,440922.4913567866,440922.4913567866,444492.5676618813,444492.5676618813
2030-07-27 00:00:00,330283.5564019169,330283.5564019169,332730.08834625484,332730.08834625484
2030-07-27 06:00:00,477308.3838778537,477308.3838778537,486105.30442458414,486105.30442458414
2030-07-27 12:00:00,505610.567672092,505610.567672092,516331.38381199486,516331.38381199486
2030-07-27 18:00:00,402023.00056404335,402023.00056404335,405593.0768691381,405593.0768691381
2030-07-28 00:00:00,301735.23394156934,301735.23394156934,304181.7658859072,304181.7658859072
2030-07-28 06:00:00,410553.722357086,410553.722357086,419350.6429038164,419350.6429038164
2030-07-28 12:00:00,456847.1127581463,456847.1127581463,467567.9288980492,467567.9288980492
2030-07-28 18:00:00,385435.00356195925,385435.00356195925,389005.079867054,389005.079867054
2030-07-29 00:00:00,308096.5532774281,308096.5532774281,310543.085221766,310543.085221766
2030-07-29 06:00:00,525615.3730168213,525615.3730168213,534412.2935635517,534412.2935635517
2030-07-29 12:00:00,562625.7557375159,562625.7557375159,573346.5718774188,573346.5718774188
2030-07-29 18:00:00,413715.9016289153,413715.9016289153,417285.97793401,417285.97793401
2030-07-30 00:00:00,319408.29773553705,319408.29773553705,321854.82967987494,321854.82967987494
2030-07-30 06:00:00,523168.5935089967,523168.5935089967,531965.5140557272,531965.5140557272
2030-07-30 12:00:00,563300.4644083906,563300.4644083906,574021.2805482935,574021.2805482935
2030-07-30 18:00:00,416668.3284093594,416668.3284093594,420238.4047144541,420238.4047144541
2030-07-31 00:00:00,319376.02237766044,319376.02237766044,321822.5543219983,321822.5543219983
2030-07-31 06:00:00,521992.8483309201,521992.8483309201,530789.7688776505,530789.7688776505
2030-07-31 12:00:00,561322.4460500393,561322.4460500393,572043.2621899422,572043.2621899422
2030-07-31 18:00:00,416422.4209211517,416422.4209211517,419992.4972262464,419992.4972262464
2030-08-01 00:00:00,319873.9850413718,319873.9850413718,322320.51698570966,322320.51698570966
2030-08-01 06:00:00,520442.0942333814,520442.0942333814,529239.0147801118,529239.0147801118
2030-08-01 12:00:00,558586.7252435888,558586.7252435888,569307.5413834917,569307.5413834917
2030-08-01 18:00:00,418432.7146373773,418432.7146373773,422002.790942472,422002.790942472
2030-08-02 00:00:00,316179.2250308628,316179.2250308628,318625.75697520067,318625.75697520067
2030-08-02 06:00:00,514037.7410870484,514037.7410870484,522834.6616337788,522834.6616337788
2030-08-02 12:00:00,555377.632522296,555377.632522296,566098.448662199,566098.448662199
2030-08-02 18:00:00,414272.2673210307,414272.2673210307,417842.3436261254,417842.3436261254
2030-08-03 00:00:00,305866.4797436599,305866.4797436599,308313.0116879978,308313.0116879978
2030-08-03 06:00:00,444037.1007217712,444037.1007217712,452834.0212685017,452834.0212685017
2030-08-03 12:00:00,479461.3801435382,479461.3801435382,490182.196283441,490182.196283441
2030-08-03 18:00:00,380633.65985446685,380633.65985446685,384203.7361595616,384203.7361595616
2030-08-04 00:00:00,285056.5585531304,285056.5585531304,287503.0904974683,287503.0904974683
2030-08-04 06:00:00,389270.42925180687,389270.42925180687,398067.34979853727,398067.34979853727
2030-08-04 12:00:00,436164.75607717293,436164.75607717293,446885.5722170759,446885.5722170759
2030-08-04 18:00:00,367577.5091517874,367577.5091517874,371147.5854568821,371147.5854568821
2030-08-05 00:00:00,287732.33940931864,287732.33940931864,290178.87135365646,290178.87135365646
2030-08-05 06:00:00,477686.46664102474,477686.46664102474,486483.3871877552,486483.3871877552
2030-08-05 12:00:00,534772.1219313239,534772.1219313239,545492.9380712268,545492.9380712268
2030-08-05 18:00:00,410491.439689661,410491.439689661,414061.5159947558,414061.5159947558
2030-08-06 00:00:00,308649.84512597026,308649.84512597026,311096.37707030814,311096.37707030814
2030-08-06 06:00:00,494649.47256271663,494649.47256271663,503446.39310944715,503446.39310944715
2030-08-06 12:00:00,548458.4105725569,548458.4105725569,559179.2267124598,559179.2267124598
2030-08-06 18:00:00,414541.22863627766,414541.22863627766,418111.3049413724,418111.3049413724
2030-08-07 00:00:00,311182.69225460966,311182.69225460966,313629.22419894754,313629.22419894754
2030-08-07 06:00:00,492230.3576473487,492230.3576473487,501027.2781940792,501027.2781940792
2030-08-07 12:00:00,542284.5956964217,542284.5956964217,553005.4118363246,553005.4118363246
2030-08-07 18:00:00,410388.46592900896,410388.46592900896,413958.54223410366,413958.54223410366
2030-08-08 00:00:00,311099.6984773235,311099.6984773235,313546.23042166134,313546.23042166134
2030-08-08 06:00:00,483034.9545097489,483034.9545097489,491831.87505647936,491831.87505647936
2030-08-08 12:00:00,523249.8191864158,523249.8191864158,533970.6353263187,533970.6353263187
2030-08-08 18:00:00,392501.7700045744,392501.7700045744,396071.84630966914,396071.84630966914
2030-08-09 00:00:00,295921.0587670272,295921.0587670272,298367.5907113651,298367.5907113651
2030-08-09 06:00:00,453084.9593664464,453084.9593664464,461881.8799131769,461881.8799131769
2030-08-09 12:00:00,493222.9779530637,493222.9779530637,503943.79409296653,503943.79409296653
2030-08-09 18:00:00,366595.4161207462,366595.4161207462,370165.4924258409,370165.4924258409
2030-08-10 00:00:00,269003.4103378026,269003.4103378026,271449.9422821405,271449.9422821405
2030-08-10 06:00:00,388208.41628699104,388208.41628699104,397005.3368337215,397005.3368337215
2030-08-10 12:00:00,419289.3546980746,419289.3546980746,430010.1708379776,430010.1708379776
2030-08-10 18:00:00,331462.92066317226,331462.92066317226,335032.99696826696,335032.99696826696
2030-08-11 00:00:00,247517.2435546258,247517.2435546258,249963.77549896363,249963.77549896363
2030-08-11 06:00:00,349516.4099375564,349516.4099375564,358313.3304842868,358313.3304842868
2030-08-11 12:00:00,384730.13107256737,384730.13107256737,395450.94721247023,395450.94721247023
2030-08-11 18:00:00,319087.6263186129,319087.6263186129,322657.7026237076,322657.7026237076
2030-08-12 00:00:00,251227.3727831372,251227.3727831372,253673.90472747496,253673.90472747496
2030-08-12 06:00:00,391306.8506385548,391306.8506385548,400103.7711852853,400103.7711852853
2030-08-12 12:00:00,433914.702559866,433914.702559866,444635.5186997689,444635.5186997689
2030-08-12 18:00:00,343638.41517359705,343638.41517359705,347208.4914786917,347208.4914786917
2030-08-13 00:00:00,258132.7624367004,258132.7624367004,260579.29438103817,260579.29438103817
2030-08-13 06:00:00,398491.9600599192,398491.9600599192,407288.8806066497,407288.8806066497
2030-08-13 12:00:00,443429.7854321601,443429.7854321601,454150.6015720631,454150.6015720631
2030-08-13 18:00:00,346822.91714609263,346822.91714609263,350392.99345118727,350392.99345118727
2030-08-14 00:00:00,259588.2273825994,259588.2273825994,262034.75932693723,262034.75932693723
2030-08-14 06:00:00,388993.7833275048,388993.7833275048,397790.7038742353,397790.7038742353
2030-08-14 12:00:00,414635.5554835068,414635.5554835068,425356.3716234097,425356.3716234097
2030-08-14 18:00:00,318412.9176477622,318412.9176477622,321982.99395285686,321982.99395285686
2030-08-15 00:00:00,236108.6730230434,236108.6730230434,238555.2049673812,238555.2049673812
2030-08-15 06:00:00,332070.8105701859,332070.8105701859,340867.7311169163,340867.7311169163
2030-08-15 12:00:00,358441.0836601038,358441.0836601038,369161.89980000653,369161.89980000653
2030-08-15 18:00:00,296477.9696986668,296477.9696986668,300048.04600376147,300048.04600376147
2030-08-16 00:00:00,236345.35898045465,236345.35898045465,238791.89092479247,238791.89092479247
2030-08-16 06:00:00,368729.4693764028,368729.4693764028,377526.3899231333,377526.3899231333
2030-08-16 12:00:00,409666.6872996623,409666.6872996623,420387.5034395652,420387.5034395652
2030-08-16 18:00:00,326985.86745580606,326985.86745580606,330555.9437609008,330555.9437609008
2030-08-17 00:00:00,244477.21223151247,244477.21223151247,246923.74417585033,246923.74417585033
2030-08-17 06:00:00,364739.620380046,364739.620380046,373536.5409267764,373536.5409267764
2030-08-17 12:00:00,403943.1905113788,403943.1905113788,414664.00665128167,414664.00665128167
2030-08-17 18:00:00,325369.02572076704,325369.02572076704,328939.10202586174,328939.10202586174
2030-08-18 00:00:00,243026.3580510176,243026.3580510176,245472.88999535545,245472.88999535545
2030-08-18 06:00:00,347592.18384223897,347592.18384223897,356389.1043889694,356389.1043889694
2030-08-18 12:00:00,384697.85571473854,384697.85571473854,395418.6718546415,395418.6718546415
2030-08-18 18:00:00,321248.53837135184,321248.53837135184,324818.61467644654,324818.61467644654
2030-08-19 00:00:00,248625.3641734148,248625.3641734148,251071.89611775265,251071.89611775265
2030-08-19 06:00:00,405215.9929409693,405215.9929409693,414012.9134876997,414012.9134876997
2030-08-19 12:00:00,452608.2824299928,452608.2824299928,463329.0985698956,463329.0985698956
2030-08-19 18:00:00,352712.4014890004,352712.4014890004,356282.47779409506,356282.47779409506
2030-08-20 00:00:00,266203.13881570334,266203.13881570334,268649.6707600412,268649.6707600412
2030-08-20 06:00:00,411213.0618098557,411213.0618098557,420009.9823565861,420009.9823565861
2030-08-20 12:00:00,440411.2710143073,440411.2710143073,451132.08715421014,451132.08715421014
2030-08-20 18:00:00,342717.79901462654,342717.79901462654,346287.8753197213,346287.8753197213
2030-08-21 00:00:00,261203.5321958411,261203.5321958411,263650.06414017896,263650.06414017896
2030-08-21 06:00:00,414199.30086994503,414199.30086994503,422996.22141667554,422996.22141667554
2030-08-21 12:00:00,442140.3080408391,442140.3080408391,452861.124180742,452861.124180742
2030-08-21 18:00:00,344230.13006722485,344230.13006722485,347800.20637231955,347800.20637231955
2030-08-22 00:00:00,263943.8637676869,263943.8637676869,266390.3957120248,266390.3957120248
2030-08-22 06:00:00,416400.1728895025,416400.1728895025,425197.09343623294,425197.09343623294
2030-08-22 12:00:00,455798.932089664,455798.932089664,466519.7482295669,466519.7482295669
2030-08-22 18:00:00,355623.3313807937,355623.3313807937,359193.4076858884,359193.4076858884
2030-08-23 00:00:00,270709.39353732526,270709.39353732526,273155.9254816631,273155.9254816631
2030-08-23 06:00:00,424392.1662566024,424392.1662566024,433189.0868033328,433189.0868033328
2030-08-23 12:00:00,459991.65476373915,459991.65476373915,470712.470903642,470712.470903642
2030-08-23 18:00:00,356181.23399465415,356181.23399465415,359751.31029974885,359751.31029974885
2030-08-24 00:00:00,268955.76576196006,268955.76576196006,271402.29770629795,271402.29770629795
2030-08-24 06:00:00,397831.083685382,397831.083685382,406628.0042321125,406628.0042321125
2030-08-24 12:00:00,425343.2896736449,425343.2896736449,436064.1058135477,436064.1058135477
2030-08-24 18:00:00,340206.4687911892,340206.4687911892,343776.5450962839,343776.5450962839
2030-08-25 00:00:00,254321.19636929847,254321.19636929847,256767.72831363627,256767.72831363627
2030-08-25 06:00:00,356744.5531693506,356744.5531693506,365541.47371608106,365541.47371608106
2030-08-25 12:00:00,385650.74723158893,385650.74723158893,396371.563371492,396371.563371492
2030-08-25 18:00:00,318820.2019251887,318820.2019251887,322390.2782302834,322390.2782302834
2030-08-26 00:00:00,254098.3427080996,254098.3427080996,256544.8746524374,256544.8746524374
2030-08-26 06:00:00,438015.4411040071,438015.4411040071,446812.3616507376,446812.3616507376
2030-08-26 12:00:00,480529.5407955452,480529.5407955452,491250.356935448,491250.356935448
2030-08-26 18:00:00,368462.7761094031,368462.7761094031,372032.85241449776,372032.85241449776
2030-08-27 00:00:00,284008.3778845949,284008.3778845949,286454.9098289328,286454.9098289328
2030-08-27 06:00:00,464049.35949738446,464049.35949738446,472846.280044115,472846.280044115
2030-08-27 12:00:00,497108.3162669399,497108.3162669399,507829.1324068428,507829.1324068428
2030-08-27 18:00:00,376104.3513058471,376104.3513058471,379674.42761094176,379674.42761094176
2030-08-28 00:00:00,286104.73922166595,286104.73922166595,288551.27116600383,288551.27116600383
2030-08-28 06:00:00,468964.43541821855,468964.43541821855,477761.35596494895,477761.35596494895
2030-08-28 12:00:00,498795.85640481085,498795.85640481085,509516.67254471366,509516.67254471366
2030-08-28 18:00:00,377727.3407280438,377727.3407280438,381297.41703313845,381297.41703313845
2030-08-29 00:00:00,290558.73860204127,290558.73860204127,293005.27054637915,293005.27054637915
2030-08-29 06:00:00,471149.93821977696,471149.93821977696,479946.85876650736,479946.85876650736
2030-08-29 12:00:00,498785.0979522185,498785.0979522185,509505.9140921214,509505.9140921214
2030-08-29 18:00:00,378998.3750578119,378998.3750578119,382568.45136290655,382568.45136290655
2030-08-30 00:00:00,290023.88981516386,290023.88981516386,292470.42175950174,292470.42175950174
2030-08-30 06:00:00,470708.8416627604,470708.8416627604,479505.7622094908,479505.7622094908
2030-08-30 12:00:00,491629.1900450583,491629.1900450583,502350.0061849612,502350.0061849612
2030-08-30 18:00:00,374384.5358101439,374384.5358101439,377954.61211523856,377954.61211523856
2030-08-31 00:00:00,281068.2464785708,281068.2464785708,283514.7784229086,283514.7784229086
2030-08-31 06:00:00,409036.78053911065,409036.78053911065,417833.7010858411,417833.7010858411
2030-08-31 12:00:00,426386.8595768068,426386.8595768068,437107.6757167097,437107.6757167097
2030-08-31 18:00:00,339540.9816512234,339540.9816512234,343111.0579563181,343111.0579563181
2030-09-01 00:00:00,256068.67645745812,256068.67645745812,258515.208401796,258515.208401796
2030-09-01 06:00:00,362249.8070618879,362249.8070618879,371046.7276086183,371046.7276086183
2030-09-01 12:00:00,389860.37604554626,389860.37604554626,400581.19218544906,400581.19218544906
2030-09-01 18:00:00,324714.2970334455,324714.2970334455,328284.3733385402,328284.3733385402
2030-09-02 00:00:00,263823.9838671799,263823.9838671799,266270.51581151766,266270.51581151766
2030-09-02 06:00:00,469437.80733306095,469437.80733306095,478234.72787979135,478234.72787979135
2030-09-02 12:00:00,501196.528258557,501196.528258557,511917.34439846,511917.34439846
2030-09-02 18:00:00,380605.9952620384,380605.9952620384,384176.07156713307,384176.07156713307
2030-09-03 00:00:00,295779.6619612857,295779.6619612857,298226.1939056236,298226.1939056236
2030-09-03 06:00:00,496426.1541651327,496426.1541651327,505223.0747118632,505223.0747118632
2030-09-03 12:00:00,527709.9662540292,527709.9662540292,538430.7823939321,538430.7823939321
2030-09-03 18:00:00,398062.3530820205,398062.3530820205,401632.4293871152,401632.4293871152
2030-09-04 00:00:00,305078.0388595601,305078.0388595601,307524.57080389804,307524.57080389804
2030-09-04 06:00:00,506018.0831275252,506018.0831275252,514815.0036742556,514815.0036742556
2030-09-04 12:00:00,535726.5503699892,535726.5503699892,546447.3665098922,546447.3665098922
2030-09-04 18:00:00,403358.58560954005,403358.58560954005,406928.6619146348,406928.6619146348
2030-09-05 00:00:00,309290.74151711445,309290.74151711445,311737.2734614524,311737.2734614524
2030-09-05 06:00:00,507611.8710355306,507611.8710355306,516408.791582261,516408.791582261
2030-09-05 12:00:00,535514.4551614132,535514.4551614132,546235.2713013161,546235.2713013161
2030-09-05 18:00:00,404171.61724245566,404171.61724245566,407741.6935475504,407741.6935475504
2030-09-06 00:00:00,310658.60192035354,310658.60192035354,313105.1338646914,313105.1338646914
2030-09-06 06:00:00,510444.4179154583,510444.4179154583,519241.3384621887,519241.3384621887
2030-09-06 12:00:00,534810.5449764216,534810.5449764216,545531.3611163246,545531.3611163246
2030-09-06 18:00:00,402173.6189006769,402173.6189006769,405743.6952057716,405743.6952057716
2030-09-07 00:00:00,299360.6897584972,299360.6897584972,301807.22170283506,301807.22170283506
2030-09-07 06:00:00,436788.97750655125,436788.97750655125,445585.89805328177,445585.89805328177
2030-09-07 12:00:00,451647.70630415255,451647.70630415255,462368.52244405536,462368.52244405536
2030-09-07 18:00:00,361273.05592261866,361273.05592261866,364843.13222771336,364843.13222771336
2030-09-08 00:00:00,271602.3451039223,271602.3451039223,274048.87704826007,274048.87704826007
2030-09-08 06:00:00,379072.9530996935,379072.9530996935,387869.8736464239,387869.8736464239
2030-09-08 12:00:00,402538.4439849424,402538.4439849424,413259.26012484526,413259.26012484526
2030-09-08 18:00:00,337360.08961508377,337360.08961508377,340930.16592017846,340930.16592017846
2030-09-09 00:00:00,268984.9672761861,268984.9672761861,271431.49922052404,271431.49922052404
2030-09-09 06:00:00,483207.08975151856,483207.08975151856,492004.01029824896,492004.01029824896
2030-09-09 12:00:00,514738.34625042864,514738.34625042864,525459.1623903315,525459.1623903315
2030-09-09 18:00:00,386314.1228322412,386314.1228322412,389884.19913733593,389884.19913733593
2030-09-10 00:00:00,296844.7487696388,296844.7487696388,299291.2807139767,299291.2807139767
2030-09-10 06:00:00,499017.40432227025,499017.40432227025,507814.3248690007,507814.3248690007
2030-09-10 12:00:00,520698.52899623045,520698.52899623045,531419.3451361334,531419.3451361334
2030-09-10 18:00:00,391003.27124829846,391003.27124829846,394573.3475533932,394573.3475533932
2030-09-11 00:00:00,298372.44904019666,298372.44904019666,300818.98098453454,300818.98098453454
2030-09-11 06:00:00,493922.5085506858,493922.5085506858,502719.4290974162,502719.4290974162
2030-09-11 12:00:00,515923.3129592919,515923.3129592919,526644.1290991948,526644.1290991948
2030-09-11 18:00:00,391014.0297009437,391014.0297009437,394584.1060060384,394584.1060060384
2030-09-12 00:00:00,298685.9810876605,298685.9810876605,301132.51303199836,301132.51303199836
2030-09-12 06:00:00,492171.95461892063,492171.95461892063,500968.87516565114,500968.87516565114
2030-09-12 12:00:00,512236.23755783617,512236.23755783617,522957.0536977392,522957.0536977392
2030-09-12 18:00:00,384266.9429929522,384266.9429929522,387837.0192980469,387837.0192980469
2030-09-13 00:00:00,295307.82696825784,295307.82696825784,297754.35891259566,297754.35891259566
2030-09-13 06:00:00,486187.181124468,486187.181124468,494984.1016711985,494984.1016711985
2030-09-13 12:00:00,504024.46437311574,504024.46437311574,514745.2805130187,514745.2805130187
2030-09-13 18:00:00,380332.42318140576,380332.42318140576,383902.49948650046,383902.49948650046
2030-09-14 00:00:00,284833.70489193156,284833.70489193156,287280.2368362694,287280.2368362694
2030-09-14 06:00:00,419850.562333628,419850.562333628,428647.48288035847,428647.48288035847
2030-09-14 12:00:00,423731.0587040178,423731.0587040178,434451.8748439207,434451.8748439207
2030-09-14 18:00:00,340633.733052007,340633.733052007,344203.8093571017,344203.8093571017
2030-09-15 00:00:00,255002.05272730612,255002.05272730612,257448.584671644,257448.584671644
2030-09-15 06:00:00,362206.77325145627,362206.77325145627,371003.6937981867,371003.6937981867
2030-09-15 12:00:00,380949.3034411929,380949.3034411929,391670.11958109576,391670.11958109576
2030-09-15 18:00:00,321233.16915329907,321233.16915329907,324803.24545839377,324803.24545839377
2030-09-16 00:00:00,258792.10188948884,258792.10188948884,261238.63383382664,261238.63383382664
2030-09-16 06:00:00,461968.3673783812,461968.3673783812,470765.28792511165,470765.28792511165
2030-09-16 12:00:00,491470.88709944405,491470.88709944405,502191.70323934697,502191.70323934697
2030-09-16 18:00:00,372521.7865868109,372521.7865868109,376091.8628919056,376091.8628919056
2030-09-17 00:00:00,286456.6943141469,286456.6943141469,288903.2262584848,288903.2262584848
2030-09-17 06:00:00,483800.3415668288,483800.3415668288,492597.2621135592,492597.2621135592
2030-09-17 12:00:00,503823.12761718064,503823.12761718064,514543.94375708344,514543.94375708344
