,RoGonDor>Harad-0,RoGonDor>Harad-1,RoGonDor>Harad-2,RoGonDor>Harad-3
2030-07-17 06:00:00,70.56991916685828,78.51791597422854,78.07397597302854,77.70191597302855
2030-07-17 12:00:00,78.51791597422854,78.51791597422854,78.07397597302854,78.07397597302854
2030-07-17 18:00:00,78.19381625136651,78.19381625136651,77.70191597302855,77.70191597302855
2030-07-18 00:00:00,78.19381625136651,78.19381625136651,77.70191597302855,77.70191597302855
2030-07-18 06:00:00,78.51791597422854,78.51791597422854,78.51791597422854,78.51791597422854
2030-07-18 12:00:00,78.81041597411155,78.51791597422854,78.51791597422854,78.51791597422854
2030-07-18 18:00:00,78.51791597422854,78.51791597422854,78.51791597422854,78.51791597422854
2030-07-19 00:00:00,78.81041597411155,78.51791597422854,78.51791597422854,78.51791597422854
2030-07-19 06:00:00,78.81041597411155,78.51791597422854,78.51791597422854,78.51791597422854
2030-07-19 12:00:00,78.81041597411155,78.51791597422854,78.51791597422854,78.51791597422854
2030-07-19 18:00:00,78.51791597422854,78.51791597422854,78.51791597422854,78.51791597422854
2030-07-20 00:00:00,78.51791597422854,78.51791597422854,78.51791597422854,78.51791597422854
2030-07-20 06:00:00,5.292500000283002,5.000000000399999,5.000000000400001,70.56991916685828
2030-07-20 12:00:00,5.292500000283001,5.000000000400001,5.000000000400001,70.56991916685828
2030-07-20 18:00:00,5.864265928291413,5.540166205429362,5.540166205429363,78.19381625136651
2030-07-21 00:00:00,5.000000000400002,4.675900277537951,4.675900277537952,57.81075046980656
2030-07-21 06:00:00,5.292500000283002,5.000000000400002,5.000000000400002,58.134850192668615
2030-07-21 12:00:00,5.292500000283001,5.000000000400001,5.000000000400001,58.13485019266862
2030-07-21 18:00:00,5.864265928291413,7.343192758430118,7.343192758430115,78.19381625136651
2030-07-22 00:00:00,5.000000000400001,6.303131741621131,6.303131741621129,70.24581944399623
2030-07-22 06:00:00,5.000000000400002,7.343192758430117,6.303131741621129,78.19381625136651
2030-07-22 12:00:00,5.864265928291413,7.343192758430117,7.343192758430117,78.19381625136651
2030-07-22 18:00:00,5.864265928291413,7.343192758430118,7.343192758430117,78.19381625136651
2030-07-23 00:00:00,77.70191597302855,77.70191597302855,77.70191597302855,77.70191597302855
2030-07-23 06:00:00,78.07397597302854,78.07397597302854,77.70191597302855,77.70191597302855
2030-07-23 12:00:00,78.07397597302854,78.07397597302854,77.70191597302855,77.70191597302855
2030-07-23 18:00:00,77.70191597302855,77.70191597302855,77.70191597302855,77.70191597302855
2030-07-24 00:00:00,77.70191597302855,77.70191597302855,77.70191597302855,77.70191597302855
2030-07-24 06:00:00,77.70191597302855,77.70191597302855,77.70191597302855,77.70191597302855
2030-07-24 12:00:00,77.70191597302855,77.70191597302855,77.28966112538312,77.28966112538312
2030-07-24 18:00:00,77.70191597302855,77.70191597302855,77.28966112538312,77.28966112538312
2030-07-25 00:00:00,77.70191597302855,77.70191597302855,77.70191597302855,77.70191597302855
2030-07-25 06:00:00,70.56991916685828,78.07397597302854,78.07397597302854,77.70191597302855
2030-07-25 12:00:00,78.51791597422854,78.07397597302854,78.07397597302854,77.70191597302855
2030-07-25 18:00:00,78.19381625136651,77.70191597302855,77.70191597302855,77.70191597302855
2030-07-26 00:00:00,78.51791597422854,78.51791597422854,78.51791597422854,78.07397597302854
2030-07-26 06:00:00,78.51791597422854,78.51791597422854,78.51791597422854,78.07397597302854
2030-07-26 12:00:00,78.51791597422854,78.51791597422854,78.51791597422854,77.70191597302855
2030-07-26 18:00:00,78.19381625136651,78.19381625136651,78.19381625136651,77.70191597302855
2030-07-27 00:00:00,78.51791597422854,78.51791597422854,78.51791597422854,78.51791597422854
2030-07-27 06:00:00,70.56991916685828,70.56991916685828,70.56991916685828,78.51791597422854
2030-07-27 12:00:00,70.56991916685828,70.56991916685828,70.56991916685828,78.51791597422854
2030-07-27 18:00:00,78.51791597422854,78.51791597422854,78.51791597422854,78.51791597422854
2030-07-28 00:00:00,61.13485019146862,61.10236019146861,81.48542597302854,81.48191597302856
2030-07-28 06:00:00,7.999999999200002,61.10236019146861,73.53742916565827,73.53391916565828
2030-07-28 12:00:00,7.9999999992,61.102360191468605,73.53742916565827,73.53391916565828
2030-07-28 18:00:00,81.51791597302856,81.48191597302856,81.48191597302856,81.48191597302856
2030-07-29 00:00:00,81.51791597302858,81.48191597302856,81.48191597302856,81.48191597302856
2030-07-29 06:00:00,81.51791597302856,81.48191597302856,81.48191597302856,81.47802677635265
2030-07-29 12:00:00,81.51791597302856,81.48191597302856,81.48191597302856,81.47802677635265
2030-07-29 18:00:00,81.51791597302855,81.48191597302856,81.48191597302856,81.47802677635265
2030-07-30 00:00:00,81.51791597302855,81.48542597302854,81.48542597302854,81.48191597302856
2030-07-30 06:00:00,73.56991916565828,73.53742916565827,81.48542597302854,81.48191597302856
2030-07-30 12:00:00,73.56991916565828,81.48542597302854,81.48542597302854,81.48191597302856
2030-07-30 18:00:00,81.51791597302855,81.48191597302856,81.48191597302856,81.48191597302856
2030-07-31 00:00:00,81.51791597302855,81.48191597302856,81.48191597302856,81.47802677635265
2030-07-31 06:00:00,73.56991916565828,73.53742916565827,81.48542597302854,81.48191597302856
2030-07-31 12:00:00,73.56991916565828,81.48191597302856,81.48191597302856,81.47802677635265
2030-07-31 18:00:00,81.51791597302855,81.48191597302856,81.48191597302856,81.47802677635265
2030-08-01 00:00:00,81.51791597302855,81.48191597302856,81.48191597302856,81.47802677635265
2030-08-01 06:00:00,73.56991916565828,73.53742916565827,81.48542597302854,81.48191597302856
2030-08-01 12:00:00,73.56991916565828,81.48191597302856,81.48191597302856,81.47802677635265
2030-08-01 18:00:00,81.51791597302856,81.48191597302856,81.48191597302856,81.47802677635265
2030-08-02 00:00:00,81.51791597302855,81.48191597302856,81.48191597302856,81.47802677635265
2030-08-02 06:00:00,73.56991916565828,73.53742916565827,81.48542597302854,81.48191597302856
2030-08-02 12:00:00,73.56991916565828,81.48542597302854,81.48542597302854,81.48191597302856
2030-08-02 18:00:00,81.51791597302855,81.48191597302856,81.48191597302856,81.47802677635265
2030-08-03 00:00:00,81.51791597302855,81.48191597302856,81.48191597302856,81.47802677635265
2030-08-03 06:00:00,7.999999999200002,7.9675099992,73.53742916565827,73.53391916565828
2030-08-03 12:00:00,7.9999999992,7.967509999200002,73.53742916565827,73.53391916565828
2030-08-03 18:00:00,8.864265927091413,8.828265927091413,81.48191597302856,81.47802677635265
2030-08-04 00:00:00,7.999999999200002,7.963999999200001,81.48191597302856,81.47802677635265
2030-08-04 06:00:00,7.9999999992,7.967509999200002,61.10236019146861,73.53391916565828
2030-08-04 12:00:00,7.999999999200002,7.9675099992,61.102360191468605,73.53391916565828
2030-08-04 18:00:00,8.864265927091413,8.828265927091413,81.48191597302856,81.47802677635265
2030-08-05 00:00:00,7.999999999200002,7.963999999200001,81.48191597302856,81.47802677635265
2030-08-05 06:00:00,7.999999999200002,7.967509999200002,73.53742916565827,81.48191597302856
2030-08-05 12:00:00,7.9999999992,8.831775927091412,81.48542597302854,81.48191597302856
2030-08-05 18:00:00,8.864265927091413,8.828265927091413,81.48191597302856,81.47802677635265
2030-08-06 00:00:00,78.81041597411155,81.48191597302856,78.81041597411155,78.07397597302854
2030-08-06 06:00:00,70.86241916674128,73.53391916565828,70.86241916674128,78.07397597302854
2030-08-06 12:00:00,78.51791597422854,81.48191597302856,78.51791597422854,78.07397597302854
2030-08-06 18:00:00,78.51791597422854,81.48191597302856,78.51791597422854,77.70191597302855
2030-08-07 00:00:00,78.51791597422854,81.48191597302856,78.51791597422854,78.07397597302854
2030-08-07 06:00:00,70.56991916685828,81.48191597302856,70.56991916685828,78.07397597302854
2030-08-07 12:00:00,78.51791597422854,81.48191597302856,78.51791597422854,77.70191597302855
2030-08-07 18:00:00,78.51791597422854,81.47802677635265,78.51791597422854,77.70191597302855
2030-08-08 00:00:00,78.51791597422854,81.47802677635265,78.51791597422854,77.70191597302855
2030-08-08 06:00:00,78.51791597422854,81.47802677635265,78.51791597422854,77.70191597302855
2030-08-08 12:00:00,78.51791597422854,81.48191597302856,78.51791597422854,77.70191597302855
2030-08-08 18:00:00,78.51791597422854,81.47802677635265,78.51791597422854,77.70191597302855
2030-08-09 00:00:00,70.56991916685828,73.53002996898236,70.56991916685828,77.70191597302855
2030-08-09 06:00:00,70.56991916685828,73.53391916565828,70.56991916685828,78.51791597422854
2030-08-09 12:00:00,70.86241916674128,81.48191597302856,70.56991916685828,78.51791597422854
2030-08-09 18:00:00,78.51791597422854,81.48191597302856,78.51791597422854,78.51791597422854
2030-08-10 00:00:00,5.000000000400001,7.963999999200001,5.000000000400001,5.000000000400001
2030-08-10 06:00:00,5.292500000283001,7.963999999200001,5.292500000283002,5.000000000400002
2030-08-10 12:00:00,5.292500000283002,7.963999999200001,5.292500000283002,5.000000000400002
2030-08-10 18:00:00,5.864265928291413,8.828265927091413,5.864265928291413,5.540166205429363
2030-08-11 00:00:00,5.000000000400001,7.963999999200001,5.000000000400002,4.675900277537952
2030-08-11 06:00:00,5.292500000283002,7.963999999200001,5.000000000400002,5.000000000400002
2030-08-11 12:00:00,5.292500000283002,7.963999999200001,5.000000000400002,5.000000000400002
2030-08-11 18:00:00,5.864265928291413,8.824376730415512,5.864265928291413,5.540166205429363
2030-08-12 00:00:00,5.000000000400001,7.963999999200001,5.000000000400002,4.675900277537952
2030-08-12 06:00:00,7.963999999200001,7.963999999200001,5.292500000283002,5.000000000400001
2030-08-12 12:00:00,7.963999999200001,7.967509999200002,5.292500000283002,5.292500000283002
2030-08-12 18:00:00,8.824376730415512,8.828265927091413,5.864265928291413,5.864265928291413
2030-08-13 00:00:00,7.9999999992,7.9999999992,7.9999999992,5.000000000400001
2030-08-13 06:00:00,7.999999999200002,7.999999999200002,7.999999999200002,5.000000000400002
2030-08-13 12:00:00,7.999999999200002,7.999999999200002,7.999999999200002,5.000000000400002
2030-08-13 18:00:00,8.864265927091413,8.864265927091413,8.864265927091413,5.864265928291413
2030-08-14 00:00:00,7.999999999200002,7.999999999200002,7.9999999992,5.292500000283002
2030-08-14 06:00:00,7.999999999200002,7.999999999200002,7.999999999200002,5.292500000283002
2030-08-14 12:00:00,7.999999999200002,7.999999999200002,7.999999999200002,5.292500000283002
2030-08-14 18:00:00,8.864265927091413,8.864265927091413,8.864265927091413,5.864265928291413
2030-08-15 00:00:00,7.999999999200002,7.999999999200002,7.9999999992,5.000000000400002
2030-08-15 06:00:00,7.999999999200002,7.999999999200002,7.999999999200002,5.000000000400002
2030-08-15 12:00:00,7.999999999200002,7.999999999200002,7.999999999200002,5.000000000400002
2030-08-15 18:00:00,7.999999999200002,7.999999999200002,7.999999999200002,5.000000000400002
2030-08-16 00:00:00,7.999999999200002,7.999999999200002,7.999999999200002,5.000000000400002
2030-08-16 06:00:00,7.999999999200002,7.999999999200002,7.999999999200002,5.000000000400002
2030-08-16 12:00:00,7.9999999992,7.9999999992,7.999999999200002,5.292500000283002
2030-08-16 18:00:00,8.864265927091413,8.864265927091413,8.864265927091413,5.864265928291413
2030-08-17 00:00:00,7.999999999200002,7.999999999200002,7.999999999200002,5.000000000400002
2030-08-17 06:00:00,7.999999999200002,7.999999999200002,7.999999999200002,5.292500000283002
2030-08-17 12:00:00,7.999999999200002,7.999999999200002,7.999999999200002,5.292500000283002
2030-08-17 18:00:00,8.864265927091413,8.864265927091413,8.864265927091413,5.864265928291413
2030-08-18 00:00:00,7.999999999200002,7.999999999200002,7.999999999200002,5.292500000283002
2030-08-18 06:00:00,7.999999999200002,7.999999999200002,7.999999999200002,5.292500000283002
2030-08-18 12:00:00,7.999999999200002,7.999999999200002,7.999999999200002,5.292500000283002
2030-08-18 18:00:00,8.864265927091413,8.864265927091413,8.864265927091413,5.864265928291413
2030-08-19 00:00:00,7.999999999200002,7.999999999200002,7.999999999200002,5.000000000400002
2030-08-19 06:00:00,7.999999999200002,7.999999999200002,7.999999999200002,5.000000000400002
2030-08-19 12:00:00,7.999999999200002,7.999999999200002,7.999999999200002,5.000000000400002
2030-08-19 18:00:00,8.864265927091413,8.864265927091413,8.864265927091413,5.864265928291413
2030-08-20 00:00:00,7.963999999200001,6.156765928174414,5.292500000283001,70.86241916674128
2030-08-20 06:00:00,7.963999999200001,6.156765928174414,5.292500000283001,70.86241916674128
2030-08-20 12:00:00,7.963999999200001,6.156765928174414,5.292500000283001,70.86241916674128
2030-08-20 18:00:00,8.824376730415512,6.821901305456413,5.864265928291413,78.51791597422854
2030-08-21 00:00:00,7.963999999200001,5.292500000283001,5.292500000283002,70.56991916685828
2030-08-21 06:00:00,7.963999999200001,5.000000000400001,5.000000000400002,70.56991916685828
2030-08-21 12:00:00,7.960110802524101,5.000000000400001,5.000000000400002,70.56991916685828
2030-08-21 18:00:00,8.824376730415512,5.864265928291413,5.864265928291413,78.51791597422854
2030-08-22 00:00:00,7.960110802524099,5.000000000400001,5.000000000400002,70.56991916685828
2030-08-22 06:00:00,7.963999999200001,5.000000000400001,5.000000000400002,70.56991916685828
2030-08-22 12:00:00,7.963999999200001,5.000000000400001,5.000000000400002,70.56991916685828
2030-08-22 18:00:00,8.824376730415512,5.864265928291413,5.864265928291413,78.51791597422857
2030-08-23 00:00:00,7.960110802524101,5.864265928291413,5.000000000400001,70.56991916685828
2030-08-23 06:00:00,7.999999999200002,7.963999999200001,7.9999999992,73.53391916565828
2030-08-23 12:00:00,7.999999999200002,8.828265927091413,7.9999999992,73.53391916565828
2030-08-23 18:00:00,8.864265927091413,8.828265927091413,8.864265927091413,81.48191597302856
2030-08-24 00:00:00,7.999999999200002,8.864265927091413,7.9999999992,73.53391916565828
2030-08-24 06:00:00,7.9999999992,7.9999999992,7.999999999200002,66.3643620470066
2030-08-24 12:00:00,7.999999999200002,7.9999999992,7.999999999200002,66.3643620470066
2030-08-24 18:00:00,8.864265927091413,8.864265927091413,8.864265927091413,73.53742916565827
2030-08-25 00:00:00,7.999999999200002,7.9999999992,7.999999999200002,66.36085204700659
2030-08-25 06:00:00,7.999999999200002,7.9999999992,7.999999999200002,66.36085204700659
2030-08-25 12:00:00,7.999999999200002,7.999999999200002,7.999999999200002,66.36085204700659
2030-08-25 18:00:00,8.864265927091413,8.864265927091413,8.864265927091413,73.53391916565828
2030-08-26 00:00:00,7.999999999200002,7.9999999992,7.999999999200002,66.36085204700659
2030-08-26 06:00:00,7.999999999200002,7.9999999992,7.9999999992,66.36085204700659
2030-08-26 12:00:00,7.9999999992,8.864265927091413,7.9999999992,73.53391916565828
2030-08-26 18:00:00,8.864265927091413,8.864265927091413,8.864265927091413,73.53391916565828
2030-08-27 00:00:00,70.86241916674128,78.81041597411155,78.51791597422854,78.51791597422854
2030-08-27 06:00:00,70.86241916674128,78.81041597411155,78.81041597411155,78.81041597411155
2030-08-27 12:00:00,78.51791597422854,78.51791597422854,78.51791597422854,78.51791597422854
2030-08-27 18:00:00,78.51791597422854,78.51791597422854,78.51791597422854,78.51791597422854
2030-08-28 00:00:00,70.56991916685828,78.51791597422854,78.51791597422854,78.51791597422854
2030-08-28 06:00:00,70.86241916674128,78.51791597422854,78.51791597422854,78.51791597422854
2030-08-28 12:00:00,70.56991916685828,78.51791597422854,78.51791597422854,78.51791597422854
2030-08-28 18:00:00,78.51791597422854,78.51791597422854,78.51791597422854,78.51791597422854
2030-08-29 00:00:00,70.56991916685828,78.51791597422854,78.51791597422854,78.51791597422854
2030-08-29 06:00:00,73.53742916565827,81.48191597302856,78.81041597411155,78.51791597422854
2030-08-29 12:00:00,73.53391916565828,81.47802677635265,78.51791597422854,78.51791597422854
2030-08-29 18:00:00,81.48191597302856,81.47802677635265,78.51791597422854,78.51791597422854
2030-08-30 00:00:00,73.56991916565828,81.48191597302856,81.48191597302856,81.48191597302856
2030-08-30 06:00:00,73.56991916565828,81.48191597302856,81.48191597302856,81.48191597302856
2030-08-30 12:00:00,81.51791597302855,81.48191597302856,81.48191597302856,81.48191597302856
2030-08-30 18:00:00,81.51791597302855,81.48191597302856,81.48191597302856,81.48191597302856
2030-08-31 00:00:00,73.56991916565828,81.48191597302856,81.48191597302856,81.48191597302856
2030-08-31 06:00:00,7.9999999992,73.53391916565828,61.09885019146861,73.53391916565828
2030-08-31 12:00:00,7.9999999992,73.53391916565828,61.09885019146861,73.53391916565828
2030-08-31 18:00:00,8.864265927091413,81.48191597302856,67.70344619553309,81.48191597302856
2030-09-01 00:00:00,7.9999999992,73.53742916565827,61.09885019146861,73.53391916565828
2030-09-01 06:00:00,7.999999999200002,73.53742916565827,61.10236019146861,73.53742916565827
2030-09-01 12:00:00,7.9999999992,73.53742916565827,61.102360191468605,73.53742916565827
2030-09-01 18:00:00,10.667292480092168,81.48191597302856,81.48191597302856,81.48191597302856
2030-09-02 00:00:00,9.62723146328318,73.53391916565828,81.48191597302856,81.48191597302856
2030-09-02 06:00:00,10.667292480092167,81.48191597302856,81.48191597302856,81.48191597302856
2030-09-02 12:00:00,10.667292480092168,81.48191597302856,81.48191597302856,81.48191597302856
2030-09-02 18:00:00,10.667292480092168,81.48191597302856,81.48191597302856,81.48191597302856
2030-09-03 00:00:00,81.51791597302855,81.51791597302855,81.48542597302854,81.51791597302855
2030-09-03 06:00:00,81.51791597302855,81.51791597302855,81.48542597302854,81.51791597302855
2030-09-03 12:00:00,81.51791597302855,81.51791597302855,81.48542597302854,81.51791597302855
2030-09-03 18:00:00,81.51791597302855,81.51791597302855,81.48191597302856,81.51791597302855
2030-09-04 00:00:00,81.51791597302855,81.51791597302855,81.48191597302856,81.51791597302855
2030-09-04 06:00:00,81.51791597302855,81.51791597302855,81.48542597302854,81.51791597302855
2030-09-04 12:00:00,81.51791597302855,81.51791597302855,81.48542597302854,81.51791597302855
2030-09-04 18:00:00,81.51791597302855,81.51791597302855,81.48191597302856,81.51791597302855
2030-09-05 00:00:00,81.51791597302855,81.51791597302855,81.48542597302854,81.51791597302855
2030-09-05 06:00:00,81.51791597302855,81.51791597302855,81.48542597302854,81.51791597302855
2030-09-05 12:00:00,81.51791597302855,81.51791597302855,81.48542597302854,81.51791597302855
2030-09-05 18:00:00,81.51791597302855,81.51791597302855,81.48542597302854,81.51791597302855
2030-09-06 00:00:00,81.51791597302855,81.51791597302855,81.48542597302854,81.51791597302855
2030-09-06 06:00:00,81.51791597302855,81.51791597302855,81.48542597302854,81.51791597302855
2030-09-06 12:00:00,81.51791597302855,81.51791597302855,81.48542597302854,81.51791597302855
2030-09-06 18:00:00,81.51791597302855,81.51791597302855,81.48191597302856,81.51791597302855
2030-09-07 00:00:00,81.51791597302855,81.51791597302855,81.48191597302856,81.51791597302855
2030-09-07 06:00:00,73.56991916565828,73.56991916565828,73.53391916565828,73.56991916565828
2030-09-07 12:00:00,73.56991916565828,73.56991916565828,73.53391916565828,73.56991916565828
2030-09-07 18:00:00,81.51791597302855,81.51791597302855,81.48191597302856,81.51791597302855
2030-09-08 00:00:00,81.51791597302856,81.51791597302855,81.48191597302856,81.51791597302855
2030-09-08 06:00:00,73.56991916565828,73.56991916565828,73.53391916565828,73.56991916565828
2030-09-08 12:00:00,73.56991916565828,73.56991916565828,73.53391916565828,81.51791597302855
2030-09-08 18:00:00,81.51791597302856,81.51791597302855,81.48191597302856,81.51791597302855
2030-09-09 00:00:00,81.51791597302856,81.51791597302855,81.48191597302856,81.51791597302855
2030-09-09 06:00:00,81.51791597302855,81.51791597302855,81.48191597302856,81.51791597302855
2030-09-09 12:00:00,81.51791597302855,81.51791597302855,81.48191597302856,81.51791597302855
2030-09-09 18:00:00,81.51791597302855,81.51791597302855,81.48191597302856,81.51791597302855
2030-09-10 00:00:00,81.51791597302855,81.48191597302856,81.48191597302856,81.47802677635265
2030-09-10 06:00:00,81.51791597302855,81.48191597302856,81.48191597302856,81.47802677635265
2030-09-10 12:00:00,81.51791597302855,81.48191597302856,81.48191597302856,81.47802677635265
2030-09-10 18:00:00,81.51791597302855,81.48191597302856,81.48191597302856,81.47802677635265
2030-09-11 00:00:00,81.51791597302855,81.48191597302856,81.48191597302856,81.47802677635265
2030-09-11 06:00:00,81.51791597302855,81.48191597302856,81.48191597302856,81.47802677635265
2030-09-11 12:00:00,81.51791597302855,81.48191597302856,81.48191597302856,81.47802677635265
2030-09-11 18:00:00,81.51791597302855,81.48191597302856,81.48191597302856,81.47802677635265
2030-09-12 00:00:00,81.51791597302855,81.48191597302856,81.48191597302856,81.47802677635265
2030-09-12 06:00:00,81.51791597302855,81.48191597302856,81.48191597302856,81.47802677635265
2030-09-12 12:00:00,81.51791597302855,81.47802677635265,81.47802677635265,81.47371741715497
2030-09-12 18:00:00,81.51791597302855,81.47802677635265,81.47802677635265,81.47371741715497
2030-09-13 00:00:00,81.51791597302855,81.48191597302856,81.48191597302856,81.47802677635265
2030-09-13 06:00:00,81.51791597302855,81.47802677635265,81.47802677635265,81.47371741715497
2030-09-13 12:00:00,81.51791597302855,81.48191597302856,81.48191597302856,81.47802677635265
2030-09-13 18:00:00,81.51791597302855,81.48191597302856,81.48191597302856,81.47802677635265
2030-09-14 00:00:00,81.51791597302855,81.48542597302854,81.48191597302856,81.48191597302856
2030-09-14 06:00:00,73.56991916565828,73.53391916565828,73.53391916565828,73.53002996898236
2030-09-14 12:00:00,73.56991916565828,73.53391916565828,73.53391916565828,73.53002996898236
2030-09-14 18:00:00,81.51791597302856,81.48542597302854,81.48191597302856,81.48191597302856
2030-09-15 00:00:00,73.56991916565828,73.53391916565828,73.53391916565828,73.53002996898236
2030-09-15 06:00:00,73.56991916565828,73.53391916565828,73.53391916565828,73.53002996898236
2030-09-15 12:00:00,73.56991916565828,81.51791597302855,81.51791597302855,81.51791597302855
2030-09-15 18:00:00,81.51791597302856,81.51791597302856,81.51791597302856,81.51791597302855
2030-09-16 00:00:00,73.56991916565828,73.56991916565828,73.56991916565828,73.56991916565828
2030-09-16 06:00:00,81.51791597302855,81.51791597302855,81.51791597302855,81.51791597302856
2030-09-16 12:00:00,81.51791597302855,81.51791597302855,81.51791597302855,81.51791597302856
2030-09-16 18:00:00,81.51791597302855,81.51791597302855,81.51791597302855,81.51791597302855
2030-09-17 00:00:00,71.32005116655823,79.26804797392849,71.32005116655823,78.81041597411155
