,Harad-0,Harad-1,Harad-2,Harad-3
2030-07-08 12:00:00,6451182.475081622,6243113.181851685,6162303.540906305,6324610.2753004525
2030-07-08 18:00:00,6454901.8019698225,6243580.2415167885,6158301.557442002,6329330.900439246
2030-07-09 00:00:00,6466547.948740307,6258858.441108654,6159344.442515528,6325139.688717529
2030-07-09 06:00:00,6478194.095510792,6274136.640700519,6160387.327589054,6320948.4769958155
2030-07-09 12:00:00,6489840.242281277,6289414.840292384,6161430.2126625795,6316757.265274099
2030-07-09 18:00:00,6501486.3890517615,6304693.039884249,6162473.097736104,6312566.053552384
2030-07-10 00:00:00,6513132.535822246,6319971.239476114,6163515.982809631,6308374.841830668
2030-07-10 06:00:00,6524778.68259273,6335249.4390679775,6164558.867883157,6304183.6301089525
2030-07-10 12:00:00,6536424.829363216,6350527.638659843,6165601.752956683,6299992.418387237
2030-07-10 18:00:00,6548070.9761337,6365805.838251708,6166644.638030209,6295801.2066655215
2030-07-11 00:00:00,6559717.122904185,6381084.037843573,6167687.5231037345,6291609.994943806
2030-07-11 06:00:00,6571363.26967467,6396362.237435438,6168730.40817726,6287418.7832220895
2030-07-11 12:00:00,6583009.416445155,6411640.4370273035,6169773.293250785,6283227.571500375
2030-07-11 18:00:00,6594655.56321564,6426918.636619168,6170816.178324312,6279036.359778659
2030-07-12 00:00:00,6606301.709986124,6442196.836211032,6171859.063397838,6274845.148056944
2030-07-12 06:00:00,6617947.856756609,6457475.035802897,6172901.948471364,6270653.936335228
2030-07-12 12:00:00,6629594.003527094,6472753.235394762,6173944.833544889,6266462.724613513
2030-07-12 18:00:00,6641240.1502975775,6488031.434986627,6174987.718618415,6262271.512891796
2030-07-13 00:00:00,6652886.297068063,6503309.634578492,6176030.603691941,6258080.301170082
2030-07-13 06:00:00,6700532.443838548,6554587.834170356,6213073.488765466,6289889.089448366
2030-07-13 12:00:00,6748178.590609033,6605866.033762221,6250116.373838993,6309314.117421012
2030-07-13 18:00:00,6759824.7373795165,6621144.233354086,6251159.25891252,6305122.905699298
2030-07-14 00:00:00,6798857.452984266,6663534.502613576,6288202.143986044,6325597.231700868
2030-07-14 06:00:00,6846503.599754752,6714812.702205441,6325245.029059569,6357406.019979154
2030-07-14 12:00:00,6894149.746525236,6766090.901797306,6362287.914133096,6389214.808257438
2030-07-14 18:00:00,6905795.893295721,6781369.101389171,6363330.799206622,6385023.596535723
2030-07-15 00:00:00,6952676.591549625,6818413.1390934605,6394471.99055968,6416832.384814007
2030-07-15 06:00:00,7000322.7383201085,6851349.446865245,6431514.875633206,6448641.173092292
2030-07-15 12:00:00,7047968.885090593,6866627.64645711,6444561.158373713,6444449.961370576
2030-07-15 18:00:00,7059615.031861079,6881905.846048974,6445604.043447238,6440258.749648861
2030-07-16 00:00:00,7072186.220718722,6894075.9839729965,6451451.399088026,6438394.596927651
2030-07-16 06:00:00,7084757.409576365,6906246.1218970185,6457298.754728814,6436530.444206442
2030-07-16 12:00:00,7097328.598434008,6918416.259821041,6463146.1103696,6434666.291485232
2030-07-16 18:00:00,7109899.787291651,6930586.3977450635,6468993.466010389,6432802.138764023
2030-07-17 00:00:00,7122470.976149294,6942756.535669085,6474840.821651177,6430937.9860428125
2030-07-17 06:00:00,7135042.1650069365,6954926.673593107,6480688.177291964,6429073.833321604
2030-07-17 12:00:00,7147613.353864579,6967096.811517129,6486535.532932752,6427209.680600394
2030-07-17 18:00:00,7160184.542722222,6979266.949441151,6492382.888573539,6425345.527879185
2030-07-18 00:00:00,7172755.731579864,6991437.087365173,6498230.244214327,6423481.375157976
2030-07-18 06:00:00,7185326.920437508,7003607.225289195,6504077.599855115,6421617.222436766
2030-07-18 12:00:00,7197898.109295151,7015777.363213217,6509924.955495902,6419753.069715557
2030-07-18 18:00:00,7210469.298152793,7027947.501137239,6515772.31113669,6417888.916994347
2030-07-19 00:00:00,7223040.487010437,7040117.639061261,6521619.666777478,6416024.764273138
2030-07-19 06:00:00,7235611.67586808,7052287.776985283,6527467.022418265,6414160.611551928
2030-07-19 12:00:00,7248182.864725723,7064457.914909305,6533314.378059053,6412296.458830719
2030-07-19 18:00:00,7260754.053583367,7076628.052833327,6539161.73369984,6410432.3061095085
2030-07-20 00:00:00,7273325.242441008,7088798.190757349,6545009.089340628,6408568.1533883
2030-07-20 06:00:00,7321896.431298651,7136968.328681371,6586856.444981416,6439728.012513424
2030-07-20 12:00:00,7370467.620156295,7183534.564791541,6628703.800622203,6456285.750353718
2030-07-20 18:00:00,7383038.809013938,7195704.702715563,6634551.156262991,6454421.597632509
2030-07-21 00:00:00,7418195.863667649,7230253.213673669,6660537.84575551,6472489.286001045
2030-07-21 06:00:00,7466767.052525293,7278423.351597691,6702385.201396298,6506625.133279836
2030-07-21 12:00:00,7515338.241382936,7326593.489521714,6744232.557037084,6540760.980558625
2030-07-21 18:00:00,7527909.430240579,7338763.627445734,6750079.912677873,6538896.827837417
2030-07-22 00:00:00,7576480.619098221,7368560.545283586,6791266.730305404,6552212.923085699
2030-07-22 06:00:00,7608016.5677514495,7380730.683207608,6807281.925195048,6550348.770364489
2030-07-22 12:00:00,7620587.756609092,7392900.821131632,6813129.280835833,6548484.61764328
2030-07-22 18:00:00,7633158.9454667345,7405070.959055651,6818976.636476622,6546620.464922071
2030-07-23 00:00:00,7635747.222331701,7414846.919264512,6821976.929213742,6537949.9096741425
2030-07-23 06:00:00,7638335.499196669,7424622.879473371,6824977.221950862,6529279.3544262145
2030-07-23 12:00:00,7640923.776061634,7434398.839682231,6827977.5146879805,6520608.799178286
2030-07-23 18:00:00,7643512.052926602,7444174.79989109,6830977.8074251,6511938.243930358
2030-07-24 00:00:00,7646100.329791566,7453950.760099948,6833978.100162221,6503267.68868243
2030-07-24 06:00:00,7648688.606656533,7463726.720308808,6836978.392899341,6494597.133434502
2030-07-24 12:00:00,7651276.883521501,7473502.680517669,6839978.685636461,6485926.578186574
2030-07-24 18:00:00,7653865.1603864655,7483278.640726526,6842978.978373581,6477256.022938646
2030-07-25 00:00:00,7656453.437251432,7493054.600935386,6845979.2711107,6468585.467690718
2030-07-25 06:00:00,7659041.714116398,7502830.561144245,6848979.56384782,6459914.91244279
2030-07-25 12:00:00,7661629.990981365,7512606.521353106,6851979.85658494,6451244.357194862
2030-07-25 18:00:00,7664218.267846333,7522382.481561964,6854980.14932206,6442573.801946934
2030-07-26 00:00:00,7666806.544711297,7532158.441770823,6857980.44205918,6433903.246699006
2030-07-26 06:00:00,7669394.821576264,7541934.401979683,6860980.7347963,6425232.691451078
2030-07-26 12:00:00,7671983.09844123,7551710.362188542,6863981.027533419,6416562.13620315
2030-07-26 18:00:00,7674571.3753061965,7561486.322397402,6866981.320270539,6407891.580955222
2030-07-27 00:00:00,7677159.652171165,7571262.282606259,6869981.613007659,6399221.025707294
2030-07-27 06:00:00,7715747.929036129,7612560.5120035345,6908981.905744778,6413275.819101051
2030-07-27 12:00:00,7754336.205901096,7644589.234710781,6947982.198481899,6416137.210211608
2030-07-27 18:00:00,7756924.482766064,7654365.194919638,6950982.491219019,6407466.65496368
2030-07-28 00:00:00,7762530.769990938,7666942.221534764,6954554.262371709,6399150.634177679
2030-07-28 06:00:00,7801119.046855904,7712718.181743623,6993554.5551088285,6426480.078929751
2030-07-28 12:00:00,7839707.323720871,7758494.141952483,7032554.847845948,6453809.523681823
2030-07-28 18:00:00,7842295.600585839,7768270.102161342,7035555.140583068,6445138.968433895
2030-07-29 00:00:00,7844883.877450803,7778046.062370202,7038555.433320188,6436468.413185967
2030-07-29 06:00:00,7847472.15431577,7787822.022579059,7041555.726057308,6427797.857938039
2030-07-29 12:00:00,7850060.431180736,7797597.98278792,7044556.018794428,6419127.302690111
2030-07-29 18:00:00,7852648.708045702,7807373.942996779,7047556.311531547,6410456.747442183
2030-07-30 00:00:00,7856519.882719044,7818548.597410339,7052775.841373598,6415947.078038915
2030-07-30 06:00:00,7896391.057392384,7829723.251823902,7057995.371215649,6421437.408635647
2030-07-30 12:00:00,7900262.232065726,7840897.906237463,7063214.9010577,6426927.739232379
2030-07-30 18:00:00,7904133.406739067,7852072.560651024,7068434.43089975,6432418.069829111
2030-07-31 00:00:00,7908004.581412408,7863247.215064585,7073653.960741801,6437908.400425842
2030-07-31 06:00:00,7926366.093591973,7874421.8694781475,7078873.490583852,6445251.077906174
2030-07-31 12:00:00,7952326.4140948225,7885596.523891709,7095461.350115508,6450741.408502906
2030-07-31 18:00:00,7956197.588768163,7896771.17830527,7100680.8799575595,6456231.739099638
2030-08-01 00:00:00,7960068.763441506,7907945.832718831,7105900.409799608,6461722.06969637
2030-08-01 06:00:00,7997254.694092733,7919120.487132394,7135637.775072816,6467212.400293102
2030-08-01 12:00:00,8018688.074807591,7930295.141545953,7147698.69481648,6472702.7308898335
2030-08-01 18:00:00,8022559.249480933,7941469.7959595155,7152918.224658532,6478193.0614865655
2030-08-02 00:00:00,8026430.424154273,7952644.450373075,7158137.754500583,6483683.3920832975
2030-08-02 06:00:00,8062908.8953349,7971772.209313202,7187167.6603031885,6489173.7226800285
2030-08-02 12:00:00,8066780.070008242,7982946.863726763,7196724.674558479,6494664.053276761
2030-08-02 18:00:00,8070651.244681583,7994121.518140323,7201944.204400529,6500154.3838734925
2030-08-03 00:00:00,8074522.419354927,8005296.172553885,7207163.734242579,6505644.714470224
2030-08-03 06:00:00,8114393.594028265,8052470.826967446,7248383.264084631,6547135.045066956
2030-08-03 12:00:00,8154264.768701606,8099645.481381008,7289602.793926681,6588625.375663688
2030-08-03 18:00:00,8182146.1337337075,8110820.13579457,7294822.323768733,6594115.70626042
2030-08-04 00:00:00,8205722.675827326,8141528.792352774,7320126.045780701,6616693.507057459
2030-08-04 06:00:00,8245593.8505006675,8188703.446766335,7361345.575622752,6658183.837654191
2030-08-04 12:00:00,8285465.025174008,8235878.101179898,7402565.105464803,6699674.168250923
2030-08-04 18:00:00,8289336.199847351,8247052.755593457,7407784.635306855,6705164.498847655
2030-08-05 00:00:00,8310308.938861794,8294227.4100070195,7427659.19754567,6725159.311802178
2030-08-05 06:00:00,8350180.113535136,8337509.570014123,7468878.72738772,6753960.227445721
2030-08-05 12:00:00,8380365.030687011,8348684.224427683,7480847.844230493,6759450.558042453
2030-08-05 18:00:00,8384236.205360355,8359858.878841245,7486067.374072542,6764940.888639185
2030-08-06 00:00:00,8382873.449373886,8367029.8354713265,7494170.848884239,6767620.539991927
2030-08-06 06:00:00,8393071.839538457,8374200.7921014065,7502274.32369593,6770300.19134467
2030-08-06 12:00:00,8391709.08355199,8381371.748731488,7510377.798507624,6772979.842697413
2030-08-06 18:00:00,8390346.327565523,8388542.705361569,7518481.273319318,6775659.494050155
2030-08-07 00:00:00,8388983.571579056,8395713.66199165,7526584.748131012,6778339.145402897
2030-08-07 06:00:00,8406287.858339785,8402884.618621731,7544558.345143171,6781018.796755641
2030-08-07 12:00:00,8404925.102353318,8410055.575251812,7552661.819954864,6783698.448108384
2030-08-07 18:00:00,8403562.346366849,8417226.531881893,7560765.294766558,6786378.099461126
2030-08-08 00:00:00,8402199.590380382,8424397.488511974,7568868.769578253,6789057.750813869
2030-08-08 06:00:00,8400836.834393917,8431568.445142057,7576972.244389946,6791737.402166612
2030-08-08 12:00:00,8399474.07840745,8438739.401772134,7585075.719201638,6794417.053519353
2030-08-08 18:00:00,8398111.322420983,8445910.358402217,7593179.194013333,6797096.704872097
2030-08-09 00:00:00,8404901.9683297,8461166.070934245,7606989.538775872,6805414.58018245
2030-08-09 06:00:00,8436027.99935189,8482915.024281718,7638784.880049496,6813875.307705855
2030-08-09 12:00:00,8451278.177911526,8490085.9809118,7652780.473267388,6816554.959058598
2030-08-09 18:00:00,8449915.421925057,8497256.937541882,7660883.948079081,6819234.61041134
2030-08-10 00:00:00,8484552.66593859,8540427.894171963,7704987.422890776,6857914.261764083
2030-08-10 06:00:00,8519189.909952125,8583598.850802043,7749090.897702468,6896593.913116826
2030-08-10 12:00:00,8553827.153965658,8626769.807432124,7793194.372514161,6935273.564469568
2030-08-10 18:00:00,8588464.39797919,8669940.764062205,7837297.847325856,6973953.215822311
2030-08-11 00:00:00,8623101.641992724,8713111.720692286,7881401.322137549,7012632.867175054
2030-08-11 06:00:00,8657738.886006257,8756282.677322367,7925504.796949243,7051312.5185277965
2030-08-11 12:00:00,8692376.13001979,8799453.633952448,7969608.271760938,7089992.169880539
2030-08-11 18:00:00,8727013.37403332,8842624.59058253,8013711.7465726305,7128671.821233282
2030-08-12 00:00:00,8761650.618046854,8885795.54721261,8057815.221384323,7167351.472586025
2030-08-12 06:00:00,8796287.862060387,8928966.503842691,8101918.696196018,7206031.123938766
2030-08-12 12:00:00,8830925.106073922,8972137.460472772,8146022.1710077105,7244710.775291511
2030-08-12 18:00:00,8865562.350087455,9015308.417102851,8190125.645819405,7283390.426644253
2030-08-13 00:00:00,8894729.917262716,9049661.237256253,8232364.416538738,7313533.374942664
2030-08-13 06:00:00,8923897.484437978,9084014.057409652,8274603.187258072,7343676.3232410755
2030-08-13 12:00:00,8953065.051613238,9118366.877563052,8316841.957977405,7373819.271539488
2030-08-13 18:00:00,8982232.618788501,9152719.697716454,8359080.728696739,7403962.219837897
2030-08-14 00:00:00,9011400.185963763,9187072.517869854,8401319.499416074,7434105.168136311
2030-08-14 06:00:00,9040567.753139025,9221425.338023255,8443558.270135408,7464248.116434721
2030-08-14 12:00:00,9069735.320314286,9255778.158176657,8485797.040854743,7494391.064733133
2030-08-14 18:00:00,9098902.88748955,9290130.978330055,8528035.811574077,7524534.013031544
2030-08-15 00:00:00,9128070.454664808,9324483.798483456,8570274.582293412,7554676.961329956
2030-08-15 06:00:00,9157238.021840071,9358836.618636858,8612513.353012746,7584819.909628366
2030-08-15 12:00:00,9186405.589015333,9393189.438790256,8654752.12373208,7614962.857926778
2030-08-15 18:00:00,9215573.156190593,9427542.258943656,8696990.894451415,7645105.80622519
2030-08-16 00:00:00,9244740.723365856,9461895.079097057,8739229.66517075,7675248.754523601
2030-08-16 06:00:00,9273908.290541118,9496247.899250455,8781468.435890082,7705391.702822013
2030-08-16 12:00:00,9303075.857716382,9530600.719403856,8823707.206609417,7735534.651120424
2030-08-16 18:00:00,9332243.42489164,9564953.539557256,8865945.977328753,7765677.599418835
2030-08-17 00:00:00,9361410.992066905,9599306.359710658,8908184.748048086,7795820.547717246
2030-08-17 06:00:00,9390578.559242163,9633659.179864058,8950423.518767422,7825963.496015658
2030-08-17 12:00:00,9419746.126417426,9668012.000017457,8992662.289486755,7856106.44431407
2030-08-17 18:00:00,9448913.693592688,9702364.820170857,9034901.060206093,7886249.3926124815
2030-08-18 00:00:00,9478081.260767948,9736717.64032426,9077139.830925424,7916392.340910895
2030-08-18 06:00:00,9507248.827943213,9771070.460477661,9119378.601644762,7946535.289209304
2030-08-18 12:00:00,9536416.395118471,9805423.28063106,9161617.372364094,7976678.237507715
2030-08-18 18:00:00,9565583.962293735,9839776.10078446,9203856.143083429,8006821.185806126
2030-08-19 00:00:00,9594751.529468995,9874128.920937859,9246094.913802765,8036964.134104538
2030-08-19 06:00:00,9623919.096644258,9908481.74109126,9288333.684522098,8067107.08240295
2030-08-19 12:00:00,9653086.66381952,9942834.561244661,9330572.455241432,8097250.030701362
2030-08-19 18:00:00,9682254.230994781,9977187.381398061,9372811.225960769,8127392.978999773
2030-08-20 00:00:00,9717057.776576066,10006477.390386943,9415419.844750771,8156616.721075647
2030-08-20 06:00:00,9751861.322157351,10035767.399375824,9459361.17138052,8187204.247790948
2030-08-20 12:00:00,9786664.867738636,10065057.408364704,9503302.49801027,8212647.551983208
2030-08-20 18:00:00,9804291.84895732,10058347.417353587,9511243.824640019,8207235.078698508
2030-08-21 00:00:00,9839095.394538607,10087637.426342469,9555185.151269767,8237822.605413808
2030-08-21 06:00:00,9873898.94011989,10116927.43533135,9599126.477899516,8268410.132129108
2030-08-21 12:00:00,9908702.485701175,10146217.444320232,9643067.804529265,8298997.658844408
2030-08-21 18:00:00,9943506.031282462,10139507.453309111,9678131.470392503,8293585.185559709
2030-08-22 00:00:00,9978309.576863747,10168797.462297995,9722072.797022253,8324172.712275008
2030-08-22 06:00:00,10013113.122445032,10198087.471286876,9766014.123652002,8354760.238990307
2030-08-22 12:00:00,10047916.668026317,10227377.480275756,9809955.450281747,8385347.765705608
2030-08-22 18:00:00,10082720.2136076,10220667.48926464,9840395.645356702,8379935.292420909
2030-08-23 00:00:00,10117523.759188887,10244218.753134657,9876182.404228937,8402337.542073006
2030-08-23 06:00:00,10152327.304770172,10273508.762123538,9920123.730858687,8432925.068788305
2030-08-23 12:00:00,10187130.850351457,10302798.77111242,9964065.057488436,8443946.660854444
2030-08-23 18:00:00,10216039.385132097,10305029.918861367,9972006.384118184,8438534.187569743
2030-08-24 00:00:00,10250842.93071338,10330318.193352096,10009526.431556595,8462673.447842555
2030-08-24 06:00:00,10285646.476294667,10359608.20234098,10053467.758186344,8493260.974557854
2030-08-24 12:00:00,10320450.021875951,10388898.21132986,10097409.084816093,8523848.501273153
2030-08-24 18:00:00,10355253.567457236,10418188.220318742,10141350.41144584,8551941.188507063
2030-08-25 00:00:00,10390057.11303852,10447478.229307624,10185291.738075588,8582528.715222362
2030-08-25 06:00:00,10424860.658619806,10476768.238296503,10229233.064705338,8613116.241937662
2030-08-25 12:00:00,10459664.204201091,10506058.247285387,10273174.391335087,8643703.76865296
2030-08-25 18:00:00,10494467.749782376,10535167.490218839,10317115.717964835,8674291.29536826
2030-08-26 00:00:00,10529271.29536366,10564457.49920772,10361057.044594584,8704878.822083559
2030-08-26 06:00:00,10564074.840944944,10593747.5081966,10404998.371224333,8735466.348798858
2030-08-26 12:00:00,10598878.38652623,10623037.517185483,10448939.69785408,8741382.46180995
2030-08-26 18:00:00,10633681.932107516,10652327.526174365,10492881.024483828,8736449.27658534
2030-08-27 00:00:00,10649159.51261455,10663107.971734326,10503211.375458732,8746836.62414444
2030-08-27 06:00:00,10667746.286509344,10658688.532286167,10510300.531219004,8741998.481049271
2030-08-27 12:00:00,10665543.88204793,10651796.955247523,10505397.429169796,8737160.337954102
2030-08-27 18:00:00,10663341.477586515,10644905.378208876,10500494.327120587,8732322.194858931
2030-08-28 00:00:00,10677238.907268992,10654104.91911045,10509244.527270935,8741128.637759645
2030-08-28 06:00:00,10711036.50280758,10662984.942095516,10531548.627806103,8743265.174141454
2030-08-28 12:00:00,10744834.098346166,10675608.303408273,10558999.913985247,8747221.153257782
2030-08-28 18:00:00,10742631.693884753,10668716.726369627,10554096.81193604,8742383.010162614
2030-08-29 00:00:00,10751826.15319726,10673207.247384736,10558144.041716415,8746480.433176862
2030-08-29 06:00:00,10780781.459674176,10677268.947910154,10575601.730058808,8743798.647099026
2030-08-29 12:00:00,10798319.919349078,10670377.370871508,10579718.676006012,8738960.504003856
2030-08-29 18:00:00,10796117.514887664,10663485.793832863,10574815.573956804,8734122.360908687
2030-08-30 00:00:00,10807340.083440023,10670007.609035758,10580890.91297703,8740251.078110721
2030-08-30 06:00:00,10818755.01147532,10663116.031997113,10580808.222877802,8735412.93501555
2030-08-30 12:00:00,10816552.607013904,10656224.454958467,10575905.120828597,8730574.791920383
2030-08-30 18:00:00,10814350.202552492,10649332.87791982,10571002.018779388,8725736.648825213
2030-08-31 00:00:00,10833779.763481157,10664065.426399408,10585284.35017592,8740076.099303938
2030-08-31 06:00:00,10867577.35901974,10693173.849360764,10616381.248126712,8771237.956208771
2030-08-31 12:00:00,10901374.954558328,10722282.272322118,10647478.146077504,8802399.813113604
2030-08-31 18:00:00,10935172.550096914,10751390.695283473,10678575.044028295,8813980.227439689
2030-09-01 00:00:00,10968970.1456355,10780499.118244827,10709671.941979088,8845142.08434452
2030-09-01 06:00:00,11002767.741174087,10809607.54120618,10740768.839929882,8876303.94124935
2030-09-01 12:00:00,11036565.336712671,10838715.964167535,10771865.737880675,8907465.798154179
2030-09-01 18:00:00,11070362.93225126,10866369.60205598,10802962.635831468,8902627.655059012
2030-09-02 00:00:00,11104160.527789846,10895478.025017336,10834059.53378226,8933789.511963842
2030-09-02 06:00:00,11137958.123328432,10900899.627187964,10852830.61222249,8932467.627531214
2030-09-02 12:00:00,11171755.718867019,10902181.631771592,10883927.510173284,8932308.12239157
2030-09-02 18:00:00,11205553.314405603,10895290.054732947,10881641.235498918,8927469.979296403
2030-09-03 00:00:00,11234975.733334044,10892968.863437423,10874863.29509598,8929175.080203157
2030-09-03 06:00:00,11264398.152262483,10902327.409344524,10868085.354693042,8930880.18110991
2030-09-03 12:00:00,11293820.57119092,10900006.218049003,10861307.414290104,8932585.282016665
2030-09-03 18:00:00,11287242.99011936,10897685.02675348,10854529.473887166,8934290.382923417
2030-09-04 00:00:00,11316665.4090478,10895363.83545796,10847751.533484228,8935995.483830173
2030-09-04 06:00:00,11346087.827976236,10893079.598700788,10840973.593081288,8937700.584736926
2030-09-04 12:00:00,11375510.246904677,10890758.407405268,10834195.652678352,8939405.68564368
2030-09-04 18:00:00,11368932.665833116,10888437.216109749,10827417.712275412,8941110.786550434
2030-09-05 00:00:00,11398355.084761554,10886116.024814224,10820639.771872476,8942815.887457186
2030-09-05 06:00:00,11427777.503689991,10883794.833518704,10813861.831469536,8944520.988363942
2030-09-05 12:00:00,11421199.922618432,10881473.642223185,10807083.8910666,8946226.089270696
2030-09-05 18:00:00,11414622.34154687,10879152.45092766,10800305.95066366,8947931.190177452
2030-09-06 00:00:00,11444044.760475308,10876831.25963214,10793528.010260724,8949636.291084204
2030-09-06 06:00:00,11473467.179403748,10874510.06833662,10786750.069857784,8951341.391990956
2030-09-06 12:00:00,11502889.598332187,10872188.877041096,10779972.129454847,8953046.49289771
2030-09-06 18:00:00,11496312.017260624,10869867.685745576,10773194.189051908,8954751.593804466
2030-09-07 00:00:00,11525734.436189065,10867546.494450057,10766416.248648971,8956456.69471122
2030-09-07 06:00:00,11555156.855117504,10901225.303154532,10795638.308246031,8994161.795617973
2030-09-07 12:00:00,11584579.274045942,10934904.111859012,10824860.367843095,9031866.896524727
2030-09-07 18:00:00,11578001.69297438,10932582.920563493,10818082.427440155,9033571.99743148
2030-09-08 00:00:00,11600711.224106789,10958238.964205079,10836837.687104557,9060807.801331008
2030-09-08 06:00:00,11630133.643035227,10991917.772909556,10866059.746701619,9098512.90223776
2030-09-08 12:00:00,11659556.061963666,11025596.581614036,10895281.80629868,9136218.003144516
2030-09-08 18:00:00,11652978.480892103,11023275.390318515,10888503.865895743,9137923.104051268
2030-09-09 00:00:00,11678764.411033444,11053316.786789447,10916285.598148579,9175628.204958024
2030-09-09 06:00:00,11672186.829961883,11050995.595493928,10909507.65774564,9177333.305864776
2030-09-09 12:00:00,11665609.24889032,11048674.404198406,10902729.717342703,9179038.406771533
2030-09-09 18:00:00,11659031.66781876,11046353.212902885,10895951.776939765,9180743.507678285
2030-09-10 00:00:00,11659444.292856036,11045934.530451342,10893597.861694455,9173113.458642978
2030-09-10 06:00:00,11689682.1044863,11039341.166513711,10888045.170104878,9165483.409607671
2030-09-10 12:00:00,11683919.916116567,11032747.80257608,10882492.4785153,9157853.360572364
2030-09-10 18:00:00,11678157.727746831,11026154.438638449,10876939.78692572,9150223.311537055
2030-09-11 00:00:00,11681449.96251646,11028615.243421262,10877994.986531166,9149200.899277857
2030-09-11 06:00:00,11681992.81857437,11022021.87948363,10872442.294941587,9141570.850242548
2030-09-11 12:00:00,11698827.111010814,11015428.515546,10866889.603352008,9133940.80120724
2030-09-11 18:00:00,11693064.92264108,11008835.151608368,10861336.911762428,9126310.752171936
2030-09-12 00:00:00,11691441.666341467,11006380.342823943,10857476.620298635,9120372.726345496
2030-09-12 06:00:00,11685679.477971733,10999786.978886312,10851923.928709056,9112742.67731019
2030-09-12 12:00:00,11682445.03284382,10993193.61494868,10846371.237119475,9105112.628274882
2030-09-12 18:00:00,11676682.844474087,10986600.251011048,10840818.545529898,9097482.579239575
2030-09-13 00:00:00,11682561.541001638,10991647.376207942,10844460.206893267,9099046.487394452
2030-09-13 06:00:00,11704839.306230446,10992286.229856707,10858150.5483555,9091416.438359147
2030-09-13 12:00:00,11734549.10450768,10997925.93648843,10877349.027272988,9085298.64375329
2030-09-13 18:00:00,11742175.726992168,10991332.5725508,10871796.335683407,9077668.594717983
2030-09-14 00:00:00,11751685.4499001,11000010.771242687,10879069.02342716,9082863.576367857
2030-09-14 06:00:00,11781923.261530368,11029417.407305058,10909516.33183758,9111233.527332548
2030-09-14 12:00:00,11812161.073160632,11058824.043367427,10939963.640248002,9139603.478297241
2030-09-14 18:00:00,11842398.8847909,11052230.679429796,10934410.948658423,9131973.429261936
2030-09-15 00:00:00,11872636.696421163,11081637.315492164,10964858.257068845,9160343.380226627
2030-09-15 06:00:00,11902874.50805143,11111043.951554531,10995305.565479264,9188713.331191322
2030-09-15 12:00:00,11933112.319681697,11129868.883188749,11025150.061774522,9209615.493523914
2030-09-15 18:00:00,11927350.131311962,11123275.519251116,11019597.370184943,9201985.444488607
2030-09-16 00:00:00,11957587.942942228,11152682.155313486,11050044.678595364,9230355.395453298
2030-09-16 06:00:00,11977224.567227593,11153781.71519788,11061093.879114155,9222725.346417991
2030-09-16 12:00:00,12000000.0,11148888.311343087,11066914.193860589,9215095.297382686
2030-09-16 18:00:00,12000000.0,11142294.947405456,11061361.502271008,9207465.24834738
2030-09-17 00:00:00,11995162.023040261,11175974.088380799,11098652.427544989,9223392.968391392
2030-09-17 06:00:00,11990324.046080524,11209653.22935614,11135943.352818968,9215323.325002164
2030-09-17 12:00:00,11985486.069120787,11243332.370331485,11173234.278092947,9225604.431878116
2030-09-17 18:00:00,11980648.092161052,11266291.9845323,11201483.664065244,9217534.788488887
2030-09-18 00:00:00,11975810.115201315,11299971.125507643,11238774.589339225,9226135.739389
2030-09-18 06:00:00,11970972.138241576,11333650.266482987,11276065.514613204,9218066.095999774
2030-09-18 12:00:00,11966134.16128184,11367329.407458328,11313356.439887183,9209996.452610545
2030-09-18 18:00:00,11961296.184322104,11380886.818068512,11326968.807120487,9201926.809221322
2030-09-19 00:00:00,11956458.207362367,11414565.959043855,11357005.55288956,9209526.998991607
2030-09-19 06:00:00,11951620.230402628,11448245.100019196,11394296.47816354,9206299.273028484
2030-09-19 12:00:00,11946782.253442893,11481924.24099454,11431587.40343752,9198229.629639257
2030-09-19 18:00:00,11941944.276483156,11485868.237569654,11435583.850138264,9190159.986250032
2030-09-20 00:00:00,11937106.299523419,11519547.378544996,11472874.775412245,9185986.926927255
2030-09-20 06:00:00,11932268.32256368,11553226.51952034,11510165.700686224,9177917.283538029
2030-09-20 12:00:00,11927430.345603945,11586905.660495684,11547456.625960203,9169847.6401488
2030-09-20 18:00:00,11922592.368644208,11591906.282070544,11552508.896712253,9161777.996759575
2030-09-21 00:00:00,11917754.39168447,11625585.423045887,11589799.82198623,9169778.469216196
2030-09-21 06:00:00,11912916.414724732,11659264.564021228,11627090.747260207,9197708.825826969
2030-09-21 12:00:00,11908078.437764997,11692943.704996573,11664381.672534188,9225639.182437742
2030-09-21 18:00:00,11903240.46080526,11726622.845971916,11701672.597808167,9223447.068011897
2030-09-22 00:00:00,11898402.483845523,11760301.986947257,11738963.523082146,9251377.424622668
2030-09-22 06:00:00,11893564.506885784,11793981.1279226,11776254.448356124,9279307.781233443
2030-09-22 12:00:00,11924726.529926049,11827660.268897943,11813545.373630105,9307238.137844216
2030-09-22 18:00:00,11919888.552966312,11861339.409873288,11850836.298904084,9335168.49445499
2030-09-23 00:00:00,11937675.953919474,11895018.550848631,11888127.224178063,9363098.851065762
2030-09-23 06:00:00,11968837.976959735,11928697.691823974,11925418.14945204,9391029.207676535
2030-09-23 12:00:00,12000000.0,11962376.832799315,11962709.07472602,9418959.564287309
