,DolAmroth-0,DolAmroth-1,DolAmroth-2,DolAmroth-3
2030-07-09 12:00:00,7218227.844924192,7152659.324355485,7052238.783263096,7159674.07575438
2030-07-09 18:00:00,7232526.495051486,7169008.952646118,7059598.803650502,7163971.617628678
2030-07-10 00:00:00,7249647.147758358,7188174.152073488,7069699.185482901,7171003.089505126
2030-07-10 06:00:00,7260715.034362749,7199015.225554753,7072304.366163335,7168268.0003859885
2030-07-10 12:00:00,7282675.907552888,7220630.425326762,7086147.521179688,7176652.025307763
2030-07-10 18:00:00,7302465.092554506,7242439.285790179,7098998.076441417,7186408.799354848
2030-07-11 00:00:00,7328706.644870746,7270735.81871041,7118219.357883183,7202571.604724155
2030-07-11 06:00:00,7353812.609356803,7295583.417219267,7134862.616445287,7213843.040632609
2030-07-11 12:00:00,7381292.013364807,7325157.568727797,7156226.703020028,7232188.418031427
2030-07-11 18:00:00,7408771.41737281,7354731.720236323,7177590.789594769,7250533.795430247
2030-07-12 00:00:00,7436250.821380813,7384305.871744852,7198954.876169509,7268879.172829063
2030-07-12 06:00:00,7463730.225388815,7413880.023253379,7220318.962744251,7287224.550227881
2030-07-12 12:00:00,7491209.629396818,7443454.174761907,7241683.049318991,7305569.927626699
