,DolAmroth>Harad,RoGonDor>DolAmroth,RoGonDor>Harad
2030-07-02 00:00:00,426.00000002275794,13200.000000010905,5196.000000010553
2030-07-02 06:00:00,426.00000002275794,13200.000000010905,5196.000000010553
2030-07-02 12:00:00,426.00000002275794,13200.000000010905,5196.000000010553
2030-07-02 18:00:00,426.00000002275794,13200.000000010905,5196.000000010553
2030-07-03 00:00:00,426.00000002275794,13200.000000010905,5196.000000010553
2030-07-03 06:00:00,426.00000002275794,13200.000000010905,5196.000000010553
2030-07-03 12:00:00,426.00000002275794,13200.000000010905,5196.000000010553
2030-07-03 18:00:00,426.00000002275794,13200.000000010905,5196.000000010553
2030-07-04 00:00:00,426.00000002275794,13200.000000010905,5196.000000010553
2030-07-04 06:00:00,426.00000002275794,13200.000000010905,5196.000000010553
2030-07-04 12:00:00,426.00000002275794,13200.000000010905,5196.000000010553
2030-07-04 18:00:00,426.00000002275794,12316.062816057984,5196.000000010553
2030-07-05 00:00:00,426.00000002275794,3878.403843472224,5196.000000010553
2030-07-05 06:00:00,426.00000002275794,9961.244690874082,5196.000000010553
2030-07-05 12:00:00,426.00000002275794,2162.745545879545,5196.000000010553
2030-07-05 18:00:00,426.00000002275794,1050.051412537592,5196.000000010553
2030-07-06 00:00:00,426.00000002275794,-1571.511372034496,5196.000000010553
2030-07-06 06:00:00,426.00000002275794,13200.000000010905,5196.000000010553
2030-07-06 12:00:00,426.00000002275794,-1943.1966396101343,5196.000000010553
2030-07-06 18:00:00,426.00000002275794,5134.480056847944,5196.000000010553
2030-07-07 00:00:00,426.00000002275794,3792.061244482517,5196.000000010553
2030-07-07 06:00:00,426.00000002275794,2423.7855658362023,5196.000000010553
2030-07-07 12:00:00,426.00000002275794,-755.933509914008,5196.000000010553
2030-07-07 18:00:00,426.00000002275794,958.4688216869616,5196.000000010553
2030-07-08 00:00:00,426.00000002275794,8859.27633420156,5196.000000010553
2030-07-08 06:00:00,426.00000002275794,8916.951461570105,5196.000000010553
2030-07-08 12:00:00,426.00000002275794,11683.948064179953,5196.000000010553
2030-07-08 18:00:00,426.00000002275794,13200.000000010905,5196.000000010553
2030-07-09 00:00:00,426.00000002275794,13200.000000010905,5196.000000010553
2030-07-09 06:00:00,426.00000002275794,13200.000000010905,5196.000000010553
2030-07-09 12:00:00,426.00000002275794,13200.000000010905,5196.000000010553
