,Export,Import
2030-07-02 00:00:00,18396.000000021457,-0.0
2030-07-02 06:00:00,18396.000000021457,-0.0
2030-07-02 12:00:00,18396.000000021457,-0.0
2030-07-02 18:00:00,18396.000000021457,-0.0
2030-07-03 00:00:00,18396.000000021457,-0.0
2030-07-03 06:00:00,18396.000000021457,-0.0
2030-07-03 12:00:00,18396.000000021457,-0.0
2030-07-03 18:00:00,18396.000000021457,-0.0
2030-07-04 00:00:00,18396.000000021457,-0.0
2030-07-04 06:00:00,18396.000000021457,-0.0
2030-07-04 12:00:00,18396.000000021457,-0.0
2030-07-04 18:00:00,18335.375122693247,-0.0
2030-07-05 00:00:00,9979.357284694703,-0.0
2030-07-05 06:00:00,17504.63318157718,-0.0
2030-07-05 12:00:00,9361.146286414169,-0.0
2030-07-05 18:00:00,7069.363719172851,-0.0
2030-07-06 00:00:00,4529.442069187981,-0.0
2030-07-06 06:00:00,7847.130444540368,-0.0
2030-07-06 12:00:00,5183.663748924485,-0.0
2030-07-06 18:00:00,11153.792363483211,-0.0
2030-07-07 00:00:00,9893.014685704999,-0.0
2030-07-07 06:00:00,18396.000000021457,-0.0
2030-07-07 12:00:00,18396.000000021457,-0.0
2030-07-07 18:00:00,0.0,694.1620738426245
2030-07-08 00:00:00,14960.229775424043,-0.0
2030-07-08 06:00:00,18396.000000021457,-0.0
2030-07-08 12:00:00,18396.000000021457,-0.0
2030-07-08 18:00:00,18396.000000021457,-0.0
2030-07-09 00:00:00,18396.000000021457,-0.0
2030-07-09 06:00:00,18396.000000021457,-0.0
2030-07-09 12:00:00,18396.000000021457,-0.0
2030-07-09 18:00:00,18396.000000021457,-0.0
2030-07-10 00:00:00,18396.000000021457,-0.0
2030-07-10 06:00:00,18396.000000021457,-0.0
2030-07-10 12:00:00,18396.000000021457,-0.0
2030-07-10 18:00:00,18396.000000021457,-0.0
2030-07-11 00:00:00,18396.000000021457,-0.0
2030-07-11 06:00:00,18396.000000021457,-0.0
2030-07-11 12:00:00,18396.000000021457,-0.0
2030-07-11 18:00:00,18396.000000021457,-0.0
2030-07-12 00:00:00,18396.000000021457,-0.0
2030-07-12 06:00:00,18396.000000021457,-0.0
2030-07-12 12:00:00,18396.000000021457,-0.0
2030-07-12 18:00:00,18396.000000021457,-0.0
2030-07-13 00:00:00,18396.000000021457,-0.0
2030-07-13 06:00:00,18396.000000021457,-0.0
2030-07-13 12:00:00,15615.624319457529,-0.0
2030-07-13 18:00:00,18396.000000021457,-0.0
2030-07-14 00:00:00,18396.000000021457,-0.0
2030-07-14 06:00:00,18396.000000021457,-0.0
2030-07-14 12:00:00,18396.000000021457,-0.0
2030-07-14 18:00:00,18396.000000021457,-0.0
2030-07-15 00:00:00,18396.000000021457,-0.0
2030-07-15 06:00:00,18396.000000021457,-0.0
2030-07-15 12:00:00,7768.943281640767,-0.0
2030-07-15 18:00:00,17435.807614528803,-0.0
2030-07-16 00:00:00,0.0,6803.999999999359
2030-07-16 06:00:00,18396.000000021457,-0.0
2030-07-16 12:00:00,18396.000000021457,-0.0
2030-07-16 18:00:00,18396.000000021457,-0.0
2030-07-17 00:00:00,18396.000000021457,-0.0
2030-07-17 06:00:00,18396.000000021457,-0.0
2030-07-17 12:00:00,18396.000000021457,-0.0
2030-07-17 18:00:00,18396.000000021457,-0.0
2030-07-18 00:00:00,18396.000000021457,-0.0
2030-07-18 06:00:00,18396.000000021457,-0.0
2030-07-18 12:00:00,18396.000000021457,-0.0
2030-07-18 18:00:00,18396.000000021457,-0.0
2030-07-19 00:00:00,18396.000000021457,-0.0
2030-07-19 06:00:00,18396.000000021457,-0.0
2030-07-19 12:00:00,18396.000000021457,-0.0
2030-07-19 18:00:00,18396.000000021457,-0.0
2030-07-20 00:00:00,18396.000000021457,-0.0
2030-07-20 06:00:00,18396.000000021457,-0.0
2030-07-20 12:00:00,18396.000000021457,-0.0
2030-07-20 18:00:00,18396.000000021457,-0.0
2030-07-21 00:00:00,18396.000000021457,-0.0
2030-07-21 06:00:00,18396.000000021457,-0.0
2030-07-21 12:00:00,18396.000000021457,-0.0
2030-07-21 18:00:00,18396.000000021457,-0.0
2030-07-22 00:00:00,18396.000000021457,-0.0
2030-07-22 06:00:00,18396.000000021457,-0.0
2030-07-22 12:00:00,18396.000000021457,-0.0
2030-07-22 18:00:00,18396.000000021457,-0.0
2030-07-23 00:00:00,18396.000000021457,-0.0
2030-07-23 06:00:00,18396.000000021457,-0.0
2030-07-23 12:00:00,18396.000000021457,-0.0
2030-07-23 18:00:00,18396.000000021457,-0.0
2030-07-24 00:00:00,18396.000000021457,-0.0
2030-07-24 06:00:00,18396.000000021457,-0.0
2030-07-24 12:00:00,18396.000000021457,-0.0
2030-07-24 18:00:00,18396.000000021457,-0.0
2030-07-25 00:00:00,18396.000000021457,-0.0
2030-07-25 06:00:00,18396.000000021457,-0.0
2030-07-25 12:00:00,18396.000000021457,-0.0
2030-07-25 18:00:00,18396.000000021457,-0.0
2030-07-26 00:00:00,18396.000000021457,-0.0
2030-07-26 06:00:00,18396.000000021457,-0.0
2030-07-26 12:00:00,18396.000000021457,-0.0
2030-07-26 18:00:00,18396.000000021457,-0.0
2030-07-27 00:00:00,18396.000000021457,-0.0
2030-07-27 06:00:00,18396.000000021457,-0.0
2030-07-27 12:00:00,18396.000000021457,-0.0
2030-07-27 18:00:00,16283.950618380906,-0.0
2030-07-28 00:00:00,13568.709992612494,-0.0
2030-07-28 06:00:00,18396.000000021457,-0.0
2030-07-28 12:00:00,18396.000000021457,-0.0
2030-07-28 18:00:00,18396.000000021457,-0.0
2030-07-29 00:00:00,11759.073428356016,-0.0
2030-07-29 06:00:00,18396.000000021457,-0.0
2030-07-29 12:00:00,8672.285342765234,-0.0
2030-07-29 18:00:00,17920.466081261173,-0.0
2030-07-30 00:00:00,18396.000000021457,-0.0
2030-07-30 06:00:00,18396.000000021457,-0.0
2030-07-30 12:00:00,18396.000000021457,-0.0
2030-07-30 18:00:00,18396.000000021457,-0.0
2030-07-31 00:00:00,18396.000000021457,-0.0
2030-07-31 06:00:00,18396.000000021457,-0.0
2030-07-31 12:00:00,18396.000000021457,-0.0
2030-07-31 18:00:00,18396.000000021457,-0.0
2030-08-01 00:00:00,18396.000000021457,-0.0
2030-08-01 06:00:00,18396.000000021457,-0.0
2030-08-01 12:00:00,18396.000000021457,-0.0
2030-08-01 18:00:00,18396.000000021457,-0.0
2030-08-02 00:00:00,18396.000000021457,-0.0
2030-08-02 06:00:00,18396.000000021457,-0.0
2030-08-02 12:00:00,18396.000000021457,-0.0
2030-08-02 18:00:00,18396.000000021457,-0.0
