,Export,Import
2030-07-02 00:00:00,18396.000000021457,-0.0
2030-07-02 06:00:00,18396.000000021457,-0.0
2030-07-02 12:00:00,18396.000000021457,-0.0
2030-07-02 18:00:00,18396.000000021457,-0.0
2030-07-03 00:00:00,18396.000000021457,-0.0
2030-07-03 06:00:00,18396.000000021457,-0.0
2030-07-03 12:00:00,18396.000000021457,-0.0
2030-07-03 18:00:00,18396.000000021457,-0.0
2030-07-04 00:00:00,18396.000000021457,-0.0
2030-07-04 06:00:00,18396.000000021457,-0.0
2030-07-04 12:00:00,18396.000000021457,-0.0
2030-07-04 18:00:00,18266.361400123857,-0.0
2030-07-05 00:00:00,9921.21994233804,-0.0
2030-07-05 06:00:00,15053.886638722492,-0.0
2030-07-05 12:00:00,7047.868024195642,-0.0
2030-07-05 18:00:00,6997.763335248269,-0.0
2030-07-06 00:00:00,4467.054235762483,-0.0
2030-07-06 06:00:00,5523.149105747662,-0.0
2030-07-06 12:00:00,3076.616164867609,-0.0
2030-07-06 18:00:00,11079.808172994803,-0.0
2030-07-07 00:00:00,9832.993841865806,-0.0
2030-07-07 06:00:00,18396.000000021457,-0.0
2030-07-07 12:00:00,18396.000000021457,-0.0
2030-07-07 18:00:00,11878.9485182832,-0.0
2030-07-08 00:00:00,0.0,6097.28344300293
2030-07-08 06:00:00,18396.000000021457,-0.0
2030-07-08 12:00:00,17366.844653672673,-0.0
2030-07-08 18:00:00,18396.000000021457,-0.0
2030-07-09 00:00:00,18396.000000021457,-0.0
2030-07-09 06:00:00,18396.000000021457,-0.0
2030-07-09 12:00:00,18396.000000021457,-0.0
2030-07-09 18:00:00,18396.000000021457,-0.0
2030-07-10 00:00:00,18396.000000021457,-0.0
2030-07-10 06:00:00,18396.000000021457,-0.0
2030-07-10 12:00:00,18396.000000021457,-0.0
2030-07-10 18:00:00,18396.000000021457,-0.0
2030-07-11 00:00:00,18396.000000021457,-0.0
2030-07-11 06:00:00,18396.000000021457,-0.0
2030-07-11 12:00:00,18396.000000021457,-0.0
2030-07-11 18:00:00,16995.97121585268,-0.0
2030-07-12 00:00:00,15330.525289142344,-0.0
2030-07-12 06:00:00,16913.855678620243,-0.0
2030-07-12 12:00:00,18396.000000021457,-0.0
2030-07-12 18:00:00,18396.000000021457,-0.0
2030-07-13 00:00:00,18396.000000021457,-0.0
2030-07-13 06:00:00,18110.86900910984,-0.0
2030-07-13 12:00:00,9268.387321349033,-0.0
2030-07-13 18:00:00,18396.000000021457,-0.0
2030-07-14 00:00:00,18396.000000021457,-0.0
2030-07-14 06:00:00,18396.000000021457,-0.0
2030-07-14 12:00:00,18396.000000021457,-0.0
2030-07-14 18:00:00,8994.4395064026,-0.0
2030-07-15 00:00:00,18396.000000021457,-0.0
2030-07-15 06:00:00,18396.000000021457,-0.0
2030-07-15 12:00:00,4994.35956006138,-0.0
2030-07-15 18:00:00,17356.12246866024,-0.0
2030-07-16 00:00:00,0.0,6803.999999999359
2030-07-16 06:00:00,18396.000000021457,-0.0
2030-07-16 12:00:00,18396.000000021457,-0.0
2030-07-16 18:00:00,18396.000000021457,-0.0
2030-07-17 00:00:00,18396.000000021457,-0.0
2030-07-17 06:00:00,18396.000000021457,-0.0
2030-07-17 12:00:00,18396.000000021457,-0.0
2030-07-17 18:00:00,18396.000000021457,-0.0
2030-07-18 00:00:00,18396.000000021457,-0.0
2030-07-18 06:00:00,18396.000000021457,-0.0
2030-07-18 12:00:00,18396.000000021457,-0.0
2030-07-18 18:00:00,18396.000000021457,-0.0
2030-07-19 00:00:00,18396.000000021457,-0.0
2030-07-19 06:00:00,18396.000000021457,-0.0
2030-07-19 12:00:00,18396.000000021457,-0.0
2030-07-19 18:00:00,18396.000000021457,-0.0
2030-07-20 00:00:00,18396.000000021457,-0.0
2030-07-20 06:00:00,18396.000000021457,-0.0
2030-07-20 12:00:00,18396.000000021457,-0.0
2030-07-20 18:00:00,18396.000000021457,-0.0
2030-07-21 00:00:00,18396.000000021457,-0.0
2030-07-21 06:00:00,18396.000000021457,-0.0
2030-07-21 12:00:00,18396.000000021457,-0.0
2030-07-21 18:00:00,18396.000000021457,-0.0
2030-07-22 00:00:00,18396.000000021457,-0.0
2030-07-22 06:00:00,18396.000000021457,-0.0
2030-07-22 12:00:00,18396.000000021457,-0.0
2030-07-22 18:00:00,18396.000000021457,-0.0
2030-07-23 00:00:00,18396.000000021457,-0.0
2030-07-23 06:00:00,18396.000000021457,-0.0
2030-07-23 12:00:00,18396.000000021457,-0.0
2030-07-23 18:00:00,18396.000000021457,-0.0
2030-07-24 00:00:00,18396.000000021457,-0.0
2030-07-24 06:00:00,18396.000000021457,-0.0
2030-07-24 12:00:00,18396.000000021457,-0.0
2030-07-24 18:00:00,18396.000000021457,-0.0
2030-07-25 00:00:00,18396.000000021457,-0.0
2030-07-25 06:00:00,18396.000000021457,-0.0
2030-07-25 12:00:00,18396.000000021457,-0.0
2030-07-25 18:00:00,18396.000000021457,-0.0
2030-07-26 00:00:00,18396.000000021457,-0.0
2030-07-26 06:00:00,18396.000000021457,-0.0
2030-07-26 12:00:00,18396.000000021457,-0.0
2030-07-26 18:00:00,18396.000000021457,-0.0
2030-07-27 00:00:00,18396.000000021457,-0.0
2030-07-27 06:00:00,18396.000000021457,-0.0
2030-07-27 12:00:00,18396.000000021457,-0.0
2030-07-27 18:00:00,16234.079871537684,-0.0
2030-07-28 00:00:00,14340.583299870563,-0.0
2030-07-28 06:00:00,18396.000000021457,-0.0
2030-07-28 12:00:00,13880.13200765652,-0.0
2030-07-28 18:00:00,6200.932866961487,-0.0
2030-07-29 00:00:00,6132.213767924902,-0.0
2030-07-29 06:00:00,18396.000000021457,-0.0
2030-07-29 12:00:00,18396.000000021457,-0.0
2030-07-29 18:00:00,17893.070173815788,-0.0
2030-07-30 00:00:00,18396.000000021457,-0.0
2030-07-30 06:00:00,18396.000000021457,-0.0
2030-07-30 12:00:00,18396.000000021457,-0.0
2030-07-30 18:00:00,18396.000000021457,-0.0
2030-07-31 00:00:00,18396.000000021457,-0.0
2030-07-31 06:00:00,18396.000000021457,-0.0
2030-07-31 12:00:00,18396.000000021457,-0.0
2030-07-31 18:00:00,18396.000000021457,-0.0
2030-08-01 00:00:00,18396.000000021457,-0.0
2030-08-01 06:00:00,18396.000000021457,-0.0
2030-08-01 12:00:00,18396.000000021457,-0.0
2030-08-01 18:00:00,18396.000000021457,-0.0
2030-08-02 00:00:00,18396.000000021457,-0.0
2030-08-02 06:00:00,18396.000000021457,-0.0
2030-08-02 12:00:00,18396.000000021457,-0.0
2030-08-02 18:00:00,18396.000000021457,-0.0
