,DolAmroth>Harad,RoGonDor>DolAmroth,RoGonDor>Harad
2030-07-02 00:00:00,426.00000002275794,13200.000000010905,5196.000000010553
2030-07-02 06:00:00,426.00000002275794,13200.000000010905,5196.000000010553
2030-07-02 12:00:00,426.00000002275794,13200.000000010905,5196.000000010553
2030-07-02 18:00:00,426.00000002275794,13200.000000010905,5196.000000010553
2030-07-03 00:00:00,426.00000002275794,13200.000000010905,5196.000000010553
2030-07-03 06:00:00,426.00000002275794,13200.000000010905,5196.000000010553
2030-07-03 12:00:00,426.00000002275794,13200.000000010905,5196.000000010553
2030-07-03 18:00:00,426.00000002275794,13200.000000010905,5196.000000010553
2030-07-04 00:00:00,426.00000002275794,13200.000000010905,5196.000000010553
2030-07-04 06:00:00,426.00000002275794,13200.000000010905,5196.000000010553
2030-07-04 12:00:00,426.00000002275794,13200.000000010905,5196.000000010553
2030-07-04 18:00:00,426.00000002275794,12247.049093488587,5196.000000010553
2030-07-05 00:00:00,426.00000002275794,3820.266501115562,5196.000000010553
2030-07-05 06:00:00,426.00000002275794,7510.498148019396,5196.000000010553
2030-07-05 12:00:00,426.00000002275794,-150.53271633898112,5196.000000010553
2030-07-05 18:00:00,426.00000002275794,978.4510286130097,5196.000000010553
2030-07-06 00:00:00,426.00000002275794,-1633.8992054599948,5196.000000010553
2030-07-06 06:00:00,426.00000002275794,13200.000000010905,5196.000000010553
2030-07-06 12:00:00,426.00000002275794,13200.000000010905,5196.000000010553
2030-07-06 18:00:00,426.00000002275794,-12000.000000009912,5196.000000010553
2030-07-07 00:00:00,426.00000002275794,3732.040400643324,5196.000000010553
2030-07-07 06:00:00,426.00000002275794,-263.6483739767791,5196.000000010553
2030-07-07 12:00:00,426.00000002275794,13200.000000010905,5196.000000010553
2030-07-07 18:00:00,426.00000002275794,-12000.000000009912,5196.000000010553
2030-07-08 00:00:00,426.00000002275794,-397.1134737967077,5196.000000010553
2030-07-08 06:00:00,426.00000002275794,12899.241780786404,5196.000000010553
2030-07-08 12:00:00,426.00000002275794,9256.186509675768,5196.000000010553
2030-07-08 18:00:00,426.00000002275794,13200.000000010905,5196.000000010553
2030-07-09 00:00:00,426.00000002275794,13200.000000010905,5196.000000010553
2030-07-09 06:00:00,426.00000002275794,13200.000000010905,5196.000000010553
2030-07-09 12:00:00,426.00000002275794,13200.000000010905,5196.000000010553
