,Export,Import
2030-07-02 00:00:00,0.0,12773.999999988147
2030-07-02 06:00:00,0.0,12773.999999988147
2030-07-02 12:00:00,0.0,12773.999999988147
2030-07-02 18:00:00,0.0,12773.999999988147
2030-07-03 00:00:00,0.0,12773.999999988147
2030-07-03 06:00:00,0.0,12773.999999988147
2030-07-03 12:00:00,0.0,12773.999999988147
2030-07-03 18:00:00,0.0,12773.999999988147
2030-07-04 00:00:00,0.0,12773.999999988147
2030-07-04 06:00:00,0.0,12773.999999988147
2030-07-04 12:00:00,0.0,12773.999999988147
2030-07-04 18:00:00,0.0,12713.375122659938
2030-07-05 00:00:00,0.0,4357.357284661391
2030-07-05 06:00:00,0.0,11882.63318154387
2030-07-05 12:00:00,0.0,3739.146286380857
2030-07-05 18:00:00,0.0,1447.3637191395405
2030-07-06 00:00:00,1092.5579308453293,-0.0
2030-07-06 06:00:00,0.0,2225.1304445070577
2030-07-06 12:00:00,438.3362511088259,-0.0
2030-07-06 18:00:00,0.0,5531.792363449899
2030-07-07 00:00:00,0.0,4271.0146856716865
2030-07-07 06:00:00,0.0,12773.999999988147
2030-07-07 12:00:00,0.0,12773.999999988147
2030-07-07 18:00:00,6316.162073875936,-0.0
2030-07-08 00:00:00,0.0,9338.229775390733
2030-07-08 06:00:00,0.0,12773.999999988147
2030-07-08 12:00:00,0.0,12773.999999988147
2030-07-08 18:00:00,0.0,12773.999999988147
2030-07-09 00:00:00,0.0,12773.999999988147
2030-07-09 06:00:00,0.0,12773.999999988147
2030-07-09 12:00:00,0.0,12773.999999988147
2030-07-09 18:00:00,0.0,12773.999999988147
2030-07-10 00:00:00,0.0,12773.999999988147
2030-07-10 06:00:00,0.0,12773.999999988147
2030-07-10 12:00:00,0.0,12773.999999988147
2030-07-10 18:00:00,0.0,12773.999999988147
2030-07-11 00:00:00,0.0,12773.999999988147
2030-07-11 06:00:00,0.0,12773.999999988147
2030-07-11 12:00:00,0.0,12773.999999988147
2030-07-11 18:00:00,0.0,12773.999999988147
2030-07-12 00:00:00,0.0,12773.999999988147
2030-07-12 06:00:00,0.0,12773.999999988147
2030-07-12 12:00:00,0.0,12773.999999988147
2030-07-12 18:00:00,0.0,12773.999999988147
2030-07-13 00:00:00,0.0,12773.999999988147
2030-07-13 06:00:00,0.0,12773.999999988147
2030-07-13 12:00:00,0.0,9993.62431942422
2030-07-13 18:00:00,0.0,12773.999999988147
2030-07-14 00:00:00,0.0,12773.999999988147
2030-07-14 06:00:00,0.0,12773.999999988147
2030-07-14 12:00:00,0.0,12773.999999988147
2030-07-14 18:00:00,0.0,12773.999999988147
2030-07-15 00:00:00,0.0,12773.999999988147
2030-07-15 06:00:00,0.0,12773.999999988147
2030-07-15 12:00:00,0.0,2146.9432816074564
2030-07-15 18:00:00,0.0,11813.807614495494
2030-07-16 00:00:00,12426.000000032669,-0.0
2030-07-16 06:00:00,0.0,12773.999999988147
2030-07-16 12:00:00,0.0,12773.999999988147
2030-07-16 18:00:00,0.0,12773.999999988147
2030-07-17 00:00:00,0.0,12773.999999988147
2030-07-17 06:00:00,0.0,12773.999999988147
2030-07-17 12:00:00,0.0,12773.999999988147
2030-07-17 18:00:00,0.0,12773.999999988147
