Timestep,DolAmroth>Harad,RoGonDor>DolAmroth,RoGonDor>Harad
0,426.00000002275794486,13200.000000010903022,5196.000000010552867
1,426.00000002275794486,13200.000000010903022,5196.000000010552867
2,426.00000002275794486,13200.000000010903022,5196.000000010552867
3,426.00000002275794486,13200.000000010903022,5196.000000010552867
4,426.00000002275794486,13200.000000010903022,5196.000000010552867
5,426.00000002275794486,13200.000000010903022,5196.000000010552867
6,426.00000002275794486,13200.000000010903022,5196.000000010552867
7,426.00000002275794486,13200.000000010903022,5196.000000010552867
8,426.00000002275794486,13200.000000010903022,5196.000000010552867
9,426.00000002275794486,13200.000000010903022,5196.000000010552867
10,426.00000002275794486,13200.000000010903022,5196.000000010552867
11,426.00000002275794486,13139.375122682697111,5196.000000010552867
12,426.00000002275794486,4783.3572846841489081,5196.000000010552867
13,426.00000002275794486,12308.633181566627172,5196.000000010552867
14,426.00000002275794486,4165.1462864036147948,5196.000000010552867
15,426.00000002275794486,1873.3637191622983664,5196.000000010552867
16,426.00000002275794486,-666.55793082257150672,5196.000000010552867
17,426.00000002275794486,2651.130444529815577,5196.000000010552867
18,426.00000002275794486,-12.336251086067932192,5196.000000010552867
19,426.00000002275794486,5957.7923634726575983,5196.000000010552867
20,426.00000002275794486,4697.0146856944447791,5196.000000010552867
21,426.00000002275794486,13200.000000010903022,5196.000000010552867
22,426.00000002275794486,13200.000000010903022,5196.000000010552867
23,426.00000002275794486,-5890.162073853178299,5196.000000010552867
24,426.00000002275794486,9764.2297754134924617,5196.000000010552867
25,426.00000002275794486,13200.000000010903022,5196.000000010552867
26,426.00000002275794486,13200.000000010903022,5196.000000010552867
27,426.00000002275794486,13200.000000010903022,5196.000000010552867
28,426.00000002275794486,13200.000000010903022,5196.000000010552867
29,426.00000002275794486,13200.000000010903022,5196.000000010552867
30,426.00000002275794486,13200.000000010903022,5196.000000010552867
31,426.00000002275794486,13200.000000010903022,5196.000000010552867
32,426.00000002275794486,13200.000000010903022,5196.000000010552867
33,426.00000002275794486,13200.000000010903022,5196.000000010552867
34,426.00000002275794486,13200.000000010903022,5196.000000010552867
35,426.00000002275794486,13200.000000010903022,5196.000000010552867
36,426.00000002275794486,13200.000000010903022,5196.000000010552867
37,426.00000002275794486,13200.000000010903022,5196.000000010552867
38,426.00000002275794486,13200.000000010903022,5196.000000010552867
39,426.00000002275794486,13200.000000010903022,5196.000000010552867
40,426.00000002275794486,13200.000000010903022,5196.000000010552867
