Timestep,DolAmroth>Harad,RoGonDor>DolAmroth,RoGonDor>Harad
0,426.00000002275794486,13200.000000010903022,5196.000000010552867
1,426.00000002275794486,13200.000000010903022,5196.000000010552867
2,426.00000002275794486,13200.000000010903022,5196.000000010552867
3,426.00000002275794486,13200.000000010903022,5196.000000010552867
4,426.00000002275794486,13200.000000010903022,5196.000000010552867
5,426.00000002275794486,13200.000000010903022,5196.000000010552867
6,426.00000002275794486,13200.000000010903022,5196.000000010552867
7,426.00000002275794486,13200.000000010903022,5196.000000010552867
8,426.00000002275794486,13200.000000010903022,5196.000000010552867
9,426.00000002275794486,13200.000000010903022,5196.000000010552867
10,426.00000002275794486,13200.000000010903022,5196.000000010552867
11,426.00000002275794486,13070.361400113302807,5196.000000010552867
12,426.00000002275794486,4725.2199423274869332,5196.000000010552867
13,426.00000002275794486,9857.8866387119414867,5196.000000010552867
14,426.00000002275794486,1851.8680241850888706,5196.000000010552867
15,426.00000002275794486,1801.7633352377160918,5196.000000010552867
16,426.00000002275794486,-728.94576424807019066,5196.000000010552867
17,426.00000002275794486,327.14910573710949393,5196.000000010552867
18,426.00000002275794486,-2119.3838351429440081,5196.000000010552867
19,426.00000002275794486,5883.808172984248813,5196.000000010552867
20,426.00000002275794486,4636.9938418552519579,5196.000000010552867
21,426.00000002275794486,13200.000000010903022,5196.000000010552867
22,426.00000002275794486,13200.000000010903022,5196.000000010552867
23,426.00000002275794486,6682.9485182726457424,5196.000000010552867
24,426.00000002275794486,-11293.283443013482611,5196.000000010552867
25,426.00000002275794486,13200.000000010903022,5196.000000010552867
26,426.00000002275794486,12170.844653662119526,5196.000000010552867
27,426.00000002275794486,13200.000000010903022,5196.000000010552867
28,426.00000002275794486,13200.000000010903022,5196.000000010552867
29,426.00000002275794486,13200.000000010903022,5196.000000010552867
30,426.00000002275794486,13200.000000010903022,5196.000000010552867
31,426.00000002275794486,13200.000000010903022,5196.000000010552867
32,426.00000002275794486,13200.000000010903022,5196.000000010552867
33,426.00000002275794486,13200.000000010903022,5196.000000010552867
34,426.00000002275794486,13200.000000010903022,5196.000000010552867
35,426.00000002275794486,13200.000000010903022,5196.000000010552867
36,426.00000002275794486,13200.000000010903022,5196.000000010552867
37,426.00000002275794486,13200.000000010903022,5196.000000010552867
38,426.00000002275794486,13200.000000010903022,5196.000000010552867
39,426.00000002275794486,11799.971215842128004,5196.000000010552867
40,426.00000002275794486,10134.525289131790487,5196.000000010552867
